PC1,PC2,PC3,PC4,PC5,PC6,PC7,PC8,PC9,PC10,is_sybil
1.239393772021601,2.873172699622666,-0.05694405723033957,-0.5185381949544825,0.16666977445159345,0.48824027326500596,0.6560364163806695,0.18798176079250986,0.011315313447578898,-0.20375268464123192,False
2.6024620165221553,2.653421855525211,0.02268022041134407,0.9442390386401452,-0.33786443743802025,-0.5017618600378475,-0.9695275152060641,0.46735806251996387,-0.18957599414237727,0.09008408862312162,False
1.7682298589004175,3.265221942118474,-0.20318867555355502,-0.8392594945122779,0.65035425453726,-0.5074638165101789,-1.044322073876403,0.2553379166524339,-0.35703727455052564,-0.8793830587952735,False
-0.40891043828572826,-2.219602102961986,0.8707683975946243,0.7452397065011647,0.046114645516932014,-0.004666530968592458,-0.20761998492561165,1.3915123418294049,-0.3743580180591802,-0.5840894163892854,False
0.7271781752215806,-0.6451302713272182,0.5676067075061432,-1.2665533089524517,0.6179746323537374,0.8405150423675499,1.4481905713727992,-0.9554097199427584,-0.2664614195794382,0.9260261723529644,False
1.6110520818290974,2.949543305588457,-0.08231589297592457,1.0572149246828384,1.5893731022666564,0.22982399437868578,0.3759010440978767,0.14657080376206372,0.05589029084665172,0.5660489370694621,False
-0.46707302238441023,-1.7538070058555615,0.7536701028144324,-0.22338267026408828,-0.762844563194437,0.37464837810205004,0.6108692547608482,-0.526054347503465,-0.7799460240832683,-0.45576260431317056,True
0.9471730569425171,2.4472836538633893,0.057900551378019555,0.4721757242350293,0.6772473995967415,0.7500039902717144,1.2395112563605593,-0.03725774736642754,0.14334515287356397,0.5275383104762158,False
-0.4003015334443741,2.605516639874783,-0.09288667561367014,-1.15456940922429,1.3886193293507654,-0.32432285204699424,-0.5554656609874407,-0.5160402693727603,0.6848223908509531,-0.36362077675009846,False
-5.258693623528345,1.2402856495022876,0.2035484451015806,-0.8281529897249422,-0.6497890096162466,0.4647741402797346,0.7242369923583466,0.20548817960339227,-0.40220848352487576,0.4584747162392921,True
0.5766057083097522,1.3984344215969418,0.23218214418342126,0.7569991731959047,0.4156659561141398,-0.021037217447240287,0.013120690628945064,-0.3529009831592511,0.5945480053598409,0.5607900781879719,False
1.7363187656158738,2.601924824663722,-0.11312915925417905,0.5822238867424475,1.489304801192363,-1.2410382315571182,-2.1695016277877306,0.37416685233061103,-0.45518976136469486,0.45573148714763956,False
-1.9240294277494943,-1.5905907991512398,0.6474601132262833,-0.020619745139835922,-0.8294247970298936,-0.274469825706168,-0.5089016311304823,-0.21112661422057213,-1.575872326673295,-0.6940481100015873,False
1.828592466409109,-1.8706413012413925,0.8738860494059395,1.194790663392583,0.06646603470920406,0.34644127705048033,0.2990416632381702,1.919313073585736,-0.3662066397937816,0.2807325832768756,True
-0.07965188278008965,0.7851544035714465,0.3246800537798193,-0.533329874711419,1.5127950321107437,-0.7152157277888185,-0.9187337176826723,-1.7009283665336727,2.0733350189755466,1.2172955575698956,False
2.542260812267759,-0.2746394514025958,0.48894794150278675,0.19698283024044486,0.46913001304290675,-0.24568349466754158,-0.49631324158335266,0.1656948645711876,-1.2633470459051543,0.43273775367633693,False
1.3100910506335,-1.8625881737735044,0.8598026747291602,0.5887830326978828,-0.9151080904274064,0.6170620023755522,1.0620412974412858,-0.5623387845421548,-0.5166023693080762,0.49521699635731303,True
1.2436419585220282,2.2579605537101384,-4.55070322096272,-2.491649357988432,-0.7895176969254611,0.3438148964073801,0.31213756406279436,0.5133078415979841,-0.34834655938707876,0.3426002312767161,False
2.2423395135628903,-0.41765292690557165,0.550499343342697,-1.4902669701007307,2.9277000034167635,-0.19291268824294522,-0.3846704294853251,0.2952047098153134,1.8059498295206844,0.33575720164085865,False
0.2615499584891791,-1.5470982610117838,-3.790053540144521,0.9952759173513663,0.5745527206772554,0.13557307471747257,0.14713595553327835,1.4165030348753471,0.8026708945387847,0.35195982447646884,False
-1.199050037040043,0.9629100771605891,0.3655666586167175,0.7710186661836194,-1.8831538986584582,-0.5779789406178558,-0.9693000567970826,-0.1297711530969405,0.48442528654750255,-0.7523594328056927,True
-2.160496337704714,-1.8767740201236103,0.7559165736818406,-0.2013365261619199,-0.9192244150710108,0.6121321678654357,0.9740403655861433,-0.12238268535284892,-1.4980448071613095,-0.0822960939298378,False
1.5562326720564952,-0.6945136639145295,0.6947074269602133,0.9075832442469033,-0.7625040034363884,0.5230920740574987,0.9559773868756971,-0.6896886192699999,0.5108125703465868,0.054386921328348825,False
2.0869030113359064,-0.580163716519602,0.585485085422634,-0.3662038573748569,-0.5307193904706679,0.17814308778945845,0.2699374887880926,-0.5919333514265521,-0.6811085779436452,0.5054367164031452,False
-2.3377984445429805,-2.048947413757972,0.7878285722207,-0.40034630672311955,0.5778538428675447,0.48470543921722803,0.5358557099190496,1.7542546255626947,-0.8174535546918937,0.31103725464492404,True
-3.3969424715615464,1.654673665077344,0.12348184535188045,0.2670645265488324,0.5891842105226552,-0.20510784632659734,-0.3130888074663883,0.14898293442139046,0.056651900675503,1.3399222593798141,True
-6.636106215590807,1.5816145384049771,0.028251303779132764,-2.3906427098930605,0.6230946214451546,-0.1725690763230011,-0.3343474928804365,-0.11230806097883131,0.006103834701217086,0.8148638007150057,True
0.5813979442132059,-1.0455162516927943,0.6052664174190164,-0.41517364728421646,0.9366584362118111,0.8073406443178993,1.33515242606269,-0.260498078115932,-1.250627908868141,1.4356776256066748,False
-0.8822762559243844,0.5441381122880738,0.32725094561195744,0.25736095308413603,0.8498989004762573,-0.09988835690542422,-0.0910295449357334,-0.3571606593433823,-0.39265988523943623,0.8806880471488994,True
3.069889243042648,1.4852332743784709,0.18232458852709515,0.39798122153205756,0.5780742369386779,-0.17276336444367676,-0.3541324220284556,-0.048859150759414736,-0.7524580299673332,-0.028356194739806363,False
2.33155433654659,1.638623849224003,-4.319467180694838,0.3751441220461975,-0.8743938286901316,0.48508507119883965,0.730211932734453,0.5520949486201977,0.026981766871946092,1.4140236345201458,False
