Round 1, Epoch 1, Train Loss: 0.6895, Train Acc: 0.5330, Val Loss: 0.6948, Val Acc: 0.5000
Round 1, Epoch 2, Train Loss: 0.6664, Train Acc: 0.6274, Val Loss: 0.6941, Val Acc: 0.5000
Round 1, Epoch 3, Train Loss: 0.6485, Train Acc: 0.6604, Val Loss: 0.6937, Val Acc: 0.5000
Round 1, Epoch 4, Train Loss: 0.6360, Train Acc: 0.6792, Val Loss: 0.6933, Val Acc: 0.5000
Round 1, Epoch 5, Train Loss: 0.6189, Train Acc: 0.6816, Val Loss: 0.6920, Val Acc: 0.5000
Round 1, Epoch 6, Train Loss: 0.6047, Train Acc: 0.6910, Val Loss: 0.6907, Val Acc: 0.5000
Round 1, Epoch 7, Train Loss: 0.5978, Train Acc: 0.7028, Val Loss: 0.6892, Val Acc: 0.5000
Round 1, Epoch 8, Train Loss: 0.5872, Train Acc: 0.7005, Val Loss: 0.6874, Val Acc: 0.5070
Round 1, Epoch 9, Train Loss: 0.5760, Train Acc: 0.7005, Val Loss: 0.6850, Val Acc: 0.5141
Round 1, Epoch 10, Train Loss: 0.5676, Train Acc: 0.6981, Val Loss: 0.6820, Val Acc: 0.5141
Round 1, Epoch 11, Train Loss: 0.5623, Train Acc: 0.7005, Val Loss: 0.6783, Val Acc: 0.5493
Round 1, Epoch 12, Train Loss: 0.5539, Train Acc: 0.6934, Val Loss: 0.6739, Val Acc: 0.5493
Round 1, Epoch 13, Train Loss: 0.5464, Train Acc: 0.7005, Val Loss: 0.6687, Val Acc: 0.5915
Round 1, Epoch 14, Train Loss: 0.5390, Train Acc: 0.7005, Val Loss: 0.6625, Val Acc: 0.6479
Round 1, Epoch 15, Train Loss: 0.5372, Train Acc: 0.6981, Val Loss: 0.6556, Val Acc: 0.6479
Round 1, Epoch 16, Train Loss: 0.5290, Train Acc: 0.7075, Val Loss: 0.6480, Val Acc: 0.6479
Round 1, Epoch 17, Train Loss: 0.5155, Train Acc: 0.7193, Val Loss: 0.6400, Val Acc: 0.6549
Round 1, Epoch 18, Train Loss: 0.5130, Train Acc: 0.7335, Val Loss: 0.6315, Val Acc: 0.6549
Round 1, Epoch 19, Train Loss: 0.5051, Train Acc: 0.7358, Val Loss: 0.6228, Val Acc: 0.6620
Round 1, Epoch 20, Train Loss: 0.4975, Train Acc: 0.7406, Val Loss: 0.6138, Val Acc: 0.6690
Round 1, Epoch 21, Train Loss: 0.4931, Train Acc: 0.7453, Val Loss: 0.6042, Val Acc: 0.6761
Round 1, Epoch 22, Train Loss: 0.4831, Train Acc: 0.7594, Val Loss: 0.5943, Val Acc: 0.6761
Round 1, Epoch 23, Train Loss: 0.4789, Train Acc: 0.7665, Val Loss: 0.5842, Val Acc: 0.6620
Round 1, Epoch 24, Train Loss: 0.4714, Train Acc: 0.7665, Val Loss: 0.5742, Val Acc: 0.6690
Round 1, Epoch 25, Train Loss: 0.4616, Train Acc: 0.7712, Val Loss: 0.5645, Val Acc: 0.6761
Round 1, Epoch 26, Train Loss: 0.4579, Train Acc: 0.7736, Val Loss: 0.5552, Val Acc: 0.6831
Round 1, Epoch 27, Train Loss: 0.4537, Train Acc: 0.7736, Val Loss: 0.5470, Val Acc: 0.6831
Round 1, Epoch 28, Train Loss: 0.4490, Train Acc: 0.7689, Val Loss: 0.5397, Val Acc: 0.6831
Round 1, Epoch 29, Train Loss: 0.4378, Train Acc: 0.7783, Val Loss: 0.5339, Val Acc: 0.6690
Round 1, Epoch 30, Train Loss: 0.4331, Train Acc: 0.7807, Val Loss: 0.5295, Val Acc: 0.6690
Round 1, Epoch 31, Train Loss: 0.4301, Train Acc: 0.7948, Val Loss: 0.5253, Val Acc: 0.6690
Round 1, Epoch 32, Train Loss: 0.4247, Train Acc: 0.7807, Val Loss: 0.5219, Val Acc: 0.6761
Round 1, Epoch 33, Train Loss: 0.4281, Train Acc: 0.7807, Val Loss: 0.5178, Val Acc: 0.6761
Round 1, Epoch 34, Train Loss: 0.4166, Train Acc: 0.7972, Val Loss: 0.5135, Val Acc: 0.6831
Round 1, Epoch 35, Train Loss: 0.4066, Train Acc: 0.7901, Val Loss: 0.5107, Val Acc: 0.6761
Round 1, Epoch 36, Train Loss: 0.4009, Train Acc: 0.7925, Val Loss: 0.5086, Val Acc: 0.6761
Round 1, Epoch 37, Train Loss: 0.4036, Train Acc: 0.7854, Val Loss: 0.5073, Val Acc: 0.6620
Round 1, Epoch 38, Train Loss: 0.4020, Train Acc: 0.7830, Val Loss: 0.5056, Val Acc: 0.6549
Round 1, Epoch 39, Train Loss: 0.3954, Train Acc: 0.8019, Val Loss: 0.5041, Val Acc: 0.6549
Round 1, Epoch 40, Train Loss: 0.3903, Train Acc: 0.8090, Val Loss: 0.5042, Val Acc: 0.6479
Round 1, Epoch 41, Train Loss: 0.3895, Train Acc: 0.7972, Val Loss: 0.5035, Val Acc: 0.6479
Round 1, Epoch 42, Train Loss: 0.3903, Train Acc: 0.7995, Val Loss: 0.5007, Val Acc: 0.6549
