node_id,sent_total,received_total,protocol_diversity,message_burstiness,dominant_protocol_ratio,mqtt_ratio,discovery_ratio,protocol_entropy,unique_peers,is_sybil
Node048,0,5,5,0.00065,0.2,0.0,0.4,2.3219,5,False
Node048,3,2,5,0.00044,0.2,0.2,0.0,2.3219,5,False
Node048,5,0,3,0.0,0.4,0.4,0.2,1.5219,5,False
Node048,2,3,5,0.00043,0.2,0.2,0.4,2.3219,5,False
Node048,0,5,5,0.00066,0.2,0.4,0.2,2.3219,5,False
Node048,5,0,4,0.0,0.4,0.2,0.4,1.9219,5,False
Node048,5,0,5,0.0,0.2,0.4,0.4,2.3219,5,False
Node048,0,5,4,0.02535,0.4,0.0,0.4,1.9219,4,False
Node048,0,5,4,0.00055,0.4,0.2,0.2,1.9219,4,False
Node048,1,4,5,0.00043,0.2,0.6,0.0,2.3219,4,False
Node048,5,0,5,0.0,0.2,0.2,0.2,2.3219,5,False
Node048,4,1,5,0.0,0.2,0.4,0.2,2.3219,4,False
Node048,0,5,5,0.02609,0.2,0.2,0.4,2.3219,4,False
Node048,5,0,5,0.0,0.2,0.4,0.2,2.3219,5,False
Node048,5,0,5,0.0,0.2,0.4,0.2,2.3219,5,False
Node048,0,5,4,0.02328,0.4,0.4,0.2,1.9219,5,False
Node048,0,5,4,0.00053,0.4,0.2,0.2,1.9219,5,False
Node048,4,1,5,0.00026,0.2,0.2,0.2,2.3219,5,False
Node048,5,0,4,0.0,0.4,0.2,0.0,1.9219,5,False
Node048,1,4,3,0.00045,0.6,0.0,0.6,1.371,5,False
