node_id,sent_total,received_total,protocol_diversity,message_burstiness,dominant_protocol_ratio,mqtt_ratio,discovery_ratio,protocol_entropy,unique_peers,is_sybil
Node032,2,3,5,0.00065,0.2,0.4,0.0,2.3219,5,False
Node032,5,0,4,0.0,0.4,0.0,0.4,1.9219,5,False
Node032,3,2,4,0.00044,0.4,0.4,0.2,1.9219,5,False
Node032,0,5,4,0.00043,0.4,0.2,0.4,1.9219,5,False
Node032,0,5,5,0.00041,0.2,0.0,0.0,2.3219,4,False
Node032,5,0,4,0.0,0.4,0.0,0.6,1.9219,5,False
Node032,5,0,5,0.0,0.2,0.0,0.2,2.3219,5,False
Node032,0,5,5,0.00069,0.2,0.0,0.6,2.3219,5,False
Node032,0,5,4,0.02593,0.4,0.2,0.4,1.9219,5,False
Node032,0,5,5,0.00055,0.2,0.2,0.4,2.3219,5,False
Node032,5,0,5,0.0,0.2,0.2,0.4,2.3219,5,False
Node032,5,0,5,0.0,0.2,0.0,0.2,2.3219,5,False
Node032,0,5,4,0.00043,0.4,0.0,0.4,1.9219,5,False
Node032,0,5,4,0.0255,0.4,0.0,0.2,1.9219,5,False
Node032,0,5,5,0.00059,0.2,0.2,0.2,2.3219,4,False
Node032,5,0,4,0.0,0.4,0.0,0.2,1.9219,5,False
Node032,5,0,5,0.0,0.2,0.2,0.0,2.3219,4,False
Node032,0,5,3,0.0,0.6,0.2,0.6,1.371,4,False
Node032,1,4,4,0.00045,0.4,0.2,0.6,1.9219,5,False
Node032,5,0,4,0.0,0.4,0.0,0.0,1.9219,5,False
Node032,4,1,4,0.00042,0.4,0.4,0.2,1.9219,5,False
