node_id,sent_total,received_total,protocol_diversity,message_burstiness,dominant_protocol_ratio,mqtt_ratio,discovery_ratio,protocol_entropy,unique_peers,is_sybil
Node017,0,5,4,0.00065,0.4,0.2,0.0,1.9219,5,False
Node017,4,1,5,0.0,0.2,0.0,0.2,2.3219,5,False
Node017,5,0,4,0.0,0.4,0.4,0.0,1.9219,5,False
Node017,1,4,4,0.00044,0.4,0.2,0.2,1.9219,4,False
Node017,0,5,4,0.0005,0.4,0.0,0.6,1.9219,5,False
Node017,2,3,4,0.02361,0.4,0.4,0.4,1.9219,4,False
Node017,5,0,5,0.0,0.2,0.0,0.2,2.3219,5,False
Node017,3,2,5,0.00043,0.2,0.2,0.4,2.3219,5,False
Node017,0,5,5,0.00044,0.2,0.0,0.2,2.3219,5,False
Node017,0,5,5,0.02557,0.2,0.2,0.4,2.3219,5,False
Node017,4,1,4,0.0,0.4,0.2,0.2,1.9219,4,False
Node017,5,0,5,0.0,0.2,0.4,0.2,2.3219,5,False
Node017,1,4,5,0.0005,0.2,0.0,0.2,2.3219,5,False
Node017,0,5,3,0.00043,0.4,0.0,0.8,1.5219,4,False
Node017,5,0,4,0.0,0.4,0.0,0.2,1.9219,4,False
Node017,5,0,4,0.0,0.4,0.0,0.4,1.9219,5,False
Node017,0,5,5,0.00143,0.2,0.0,0.4,2.3219,4,False
Node017,0,5,4,0.02328,0.4,0.0,0.4,1.9219,4,False
Node017,2,3,4,0.00047,0.4,0.0,0.6,1.9219,5,False
Node017,5,0,4,0.0,0.4,0.0,0.0,1.9219,4,False
Node017,3,2,5,0.00045,0.2,0.4,0.2,2.3219,5,False
Node017,0,5,5,0.00044,0.2,0.0,0.4,2.3219,5,False
