node_id,sent_total,sent_to_sybil,sent_to_honest,received_total,received_from_sybil,received_from_honest,protocol_diversity,message_burstiness,is_sybil
Node037,2,0,2,3,3,0,4,0.15106,False
Node037,2,0,2,3,3,0,4,0.15106,False
Node037,2,0,2,3,3,0,4,0.15106,False
Node037,2,0,2,3,3,0,4,0.15106,False
Node037,2,0,2,3,3,0,4,0.15106,False
Sybil185,2,0,2,3,3,0,4,0.15106,False
Sybil186,2,0,2,3,3,0,4,0.15106,False
Sybil187,2,0,2,3,3,0,4,0.15106,False
Sybil188,2,0,2,3,3,0,4,0.15106,False
Sybil189,2,0,2,3,3,0,4,0.15106,False
Node037,2,0,2,3,3,0,4,0.15106,False
Node037,2,0,2,3,3,0,4,0.15106,False
Node037,2,0,2,3,3,0,4,0.15106,False
Node037,2,0,2,3,3,0,4,0.15106,False
Node037,2,0,2,3,3,0,4,0.15106,False
Sybil185,2,0,2,3,3,0,4,0.15106,False
Sybil186,2,0,2,3,3,0,4,0.15106,False
Sybil187,2,0,2,3,3,0,4,0.15106,False
Sybil188,2,0,2,3,3,0,4,0.15106,False
Sybil189,2,0,2,3,3,0,4,0.15106,False
Node037,2,0,2,3,3,0,4,0.15106,False
Node037,2,0,2,3,3,0,4,0.15106,False
Node037,2,0,2,3,3,0,4,0.15106,False
Node037,2,0,2,3,3,0,4,0.15106,False
Node037,2,0,2,3,3,0,4,0.15106,False
Sybil185,2,0,2,3,3,0,4,0.15106,False
Sybil186,2,0,2,3,3,0,4,0.15106,False
Sybil187,2,0,2,3,3,0,4,0.15106,False
Sybil188,2,0,2,3,3,0,4,0.15106,False
Sybil189,2,0,2,3,3,0,4,0.15106,False
Node037,2,0,2,3,3,0,4,0.15106,False
Node037,2,0,2,3,3,0,4,0.15106,False
Node037,2,0,2,3,3,0,4,0.15106,False
Node037,2,0,2,3,3,0,4,0.15106,False
Node037,2,0,2,3,3,0,4,0.15106,False
Sybil185,2,0,2,3,3,0,4,0.15106,False
Sybil186,2,0,2,3,3,0,4,0.15106,False
Sybil187,2,0,2,3,3,0,4,0.15106,False
Sybil188,2,0,2,3,3,0,4,0.15106,False
Sybil189,2,0,2,3,3,0,4,0.15106,False
Node037,2,0,2,3,3,0,4,0.15106,False
Node037,2,0,2,3,3,0,4,0.15106,False
Node037,2,0,2,3,3,0,4,0.15106,False
Node037,2,0,2,3,3,0,4,0.15106,False
Node037,2,0,2,3,3,0,4,0.15106,False
Sybil185,2,0,2,3,3,0,4,0.15106,False
Sybil186,2,0,2,3,3,0,4,0.15106,False
Sybil187,2,0,2,3,3,0,4,0.15106,False
Sybil188,2,0,2,3,3,0,4,0.15106,False
Sybil189,2,0,2,3,3,0,4,0.15106,False
Sybil185,2,0,2,3,3,0,4,0.15106,True
Sybil186,2,0,2,3,3,0,4,0.15106,True
Sybil187,2,0,2,3,3,0,4,0.15106,True
Sybil188,2,0,2,3,3,0,4,0.15106,True
Sybil189,2,0,2,3,3,0,4,0.15106,True
