node_id,sent_total,received_total,protocol_diversity,message_burstiness,dominant_protocol_ratio,mqtt_ratio,discovery_ratio,protocol_entropy,unique_peers,is_sybil
Node041,2,3,5,0.00044,0.2,0.0,0.4,2.3219,4,False
Node041,5,0,5,0.0,0.2,0.2,0.0,2.3219,5,False
Node041,3,2,5,0.0,0.2,0.0,0.4,2.3219,5,False
Node041,0,5,4,0.00043,0.4,0.0,0.4,1.9219,5,False
Node041,0,5,5,0.02361,0.2,0.2,0.4,2.3219,4,False
Node041,0,5,5,0.00042,0.2,0.2,0.0,2.3219,3,False
Node041,4,1,4,0.0,0.4,0.0,0.2,1.9219,5,False
Node041,5,0,4,0.0,0.4,0.4,0.2,1.9219,5,False
Node041,1,4,3,0.00043,0.6,0.6,0.4,1.371,5,False
Node041,0,5,5,0.00053,0.2,0.2,0.0,2.3219,5,False
Node041,0,5,4,0.00044,0.4,0.0,0.4,1.9219,5,False
Node041,4,1,4,0.0,0.4,0.2,0.6,1.9219,5,False
Node041,5,0,4,0.0,0.4,0.0,0.6,1.9219,5,False
Node041,1,4,4,0.0005,0.4,0.2,0.2,1.9219,5,False
Node041,0,5,5,0.02503,0.2,0.2,0.0,2.3219,5,False
Node041,5,0,4,0.0,0.4,0.2,0.0,1.9219,5,False
Node041,5,0,4,0.0,0.4,0.0,0.2,1.9219,5,False
Node041,0,5,5,0.02361,0.2,0.0,0.4,2.3219,4,False
Node041,0,5,4,0.0005,0.4,0.2,0.4,1.9219,5,False
Node041,4,1,5,0.00026,0.2,0.2,0.2,2.3219,5,False
Node041,5,0,4,0.0,0.4,0.2,0.2,1.9219,5,False
Node041,1,4,5,0.00053,0.2,0.2,0.0,2.3219,5,False
