node_id,sent_total,received_total,protocol_diversity,message_burstiness,dominant_protocol_ratio,mqtt_ratio,discovery_ratio,protocol_entropy,unique_peers,is_sybil
Node038,0,5,4,0.00065,0.4,0.2,0.0,1.9219,5,False
Node038,3,2,4,0.0,0.4,0.0,0.6,1.9219,5,False
Node038,5,0,5,0.0,0.2,0.4,0.0,2.3219,5,False
Node038,2,3,5,0.0005,0.2,0.0,0.4,2.3219,5,False
Node038,0,5,5,0.02289,0.2,0.2,0.4,2.3219,5,False
Node038,4,1,4,0.0,0.4,0.2,0.4,1.9219,4,False
Node038,5,0,5,0.0,0.2,0.2,0.2,2.3219,5,False
Node038,1,4,4,0.00043,0.4,0.4,0.2,1.9219,4,False
Node038,0,5,3,0.02575,0.6,0.2,0.6,1.371,5,False
Node038,2,3,3,0.00044,0.4,0.0,0.4,1.5219,4,False
Node038,5,0,5,0.0,0.2,0.2,0.0,2.3219,5,False
Node038,3,2,5,0.00043,0.2,0.4,0.0,2.3219,5,False
Node038,0,5,4,0.00043,0.4,0.4,0.4,1.9219,5,False
Node038,0,5,5,0.02521,0.2,0.0,0.4,2.3219,4,False
Node038,1,4,4,0.00133,0.4,0.2,0.0,1.9219,5,False
Node038,5,0,5,0.0,0.2,0.0,0.4,2.3219,4,False
Node038,4,1,5,0.0,0.2,0.0,0.2,2.3219,4,False
Node038,0,5,3,0.02362,0.4,0.0,0.4,1.5219,5,False
Node038,3,2,5,0.0,0.2,0.2,0.2,2.3219,5,False
Node038,5,0,4,0.0,0.4,0.4,0.0,1.9219,5,False
