node_id,sent_total,received_total,protocol_diversity,message_burstiness,dominant_protocol_ratio,mqtt_ratio,discovery_ratio,protocol_entropy,unique_peers,is_sybil
Node024,0,5,5,0.0,0.2,0.0,0.2,2.3219,4,False
Node024,4,1,4,0.00044,0.4,0.0,0.2,1.9219,5,False
Node024,5,0,5,0.0,0.2,0.4,0.4,2.3219,5,False
Node024,1,4,4,0.00044,0.4,0.2,0.6,1.9219,5,False
Node024,0,5,3,0.02317,0.4,0.0,0.4,1.5219,5,False
Node024,2,3,5,0.00043,0.2,0.4,0.2,2.3219,5,False
Node024,5,0,4,0.0,0.4,0.0,0.4,1.9219,5,False
Node024,3,2,5,0.00022,0.2,0.0,0.6,2.3219,4,False
Node024,0,5,4,0.00043,0.4,0.2,0.2,1.9219,5,False
Node024,0,5,5,0.02593,0.2,0.2,0.2,2.3219,5,False
Node024,4,1,5,0.0,0.2,0.2,0.4,2.3219,5,False
Node024,5,0,5,0.0,0.2,0.2,0.0,2.3219,5,False
Node024,1,4,4,0.0005,0.4,0.6,0.0,1.9219,5,False
Node024,0,5,4,0.02531,0.4,0.6,0.2,1.9219,5,False
Node024,4,1,5,0.00043,0.2,0.0,0.4,2.3219,5,False
Node024,5,0,5,0.0,0.2,0.4,0.0,2.3219,5,False
Node024,1,4,4,0.00185,0.4,0.4,0.2,1.9219,4,False
Node024,0,5,4,0.0,0.4,0.4,0.2,1.9219,5,False
Node024,0,5,3,0.00043,0.4,0.2,0.4,1.5219,4,False
Node024,4,1,3,0.00092,0.4,0.4,0.0,1.5219,5,False
Node024,5,0,4,0.0,0.4,0.4,0.4,1.9219,5,False
Node024,1,4,3,0.00042,0.4,0.0,0.0,1.5219,4,False
Node024,0,5,5,0.00053,0.2,0.2,0.2,2.3219,5,False
