node_id,sent_total,received_total,protocol_diversity,message_burstiness,dominant_protocol_ratio,mqtt_ratio,discovery_ratio,protocol_entropy,unique_peers,is_sybil
Node018,4,1,4,0.00065,0.4,0.4,0.2,1.9219,5,False
Node018,5,0,5,0.0,0.2,0.4,0.2,2.3219,5,False
Node018,1,4,5,0.00044,0.2,0.2,0.4,2.3219,4,False
Node018,0,5,5,0.00044,0.2,0.4,0.2,2.3219,4,False
Node018,0,5,4,0.0,0.4,0.0,0.2,1.9219,5,False
Node018,0,5,5,0.02303,0.2,0.2,0.2,2.3219,5,False
Node018,2,3,5,0.0,0.2,0.4,0.2,2.3219,5,False
Node018,5,0,5,0.0,0.2,0.2,0.2,2.3219,4,False
Node018,3,2,4,0.00043,0.4,0.4,0.0,1.9219,5,False
Node018,0,5,4,0.00065,0.4,0.0,0.6,1.9219,5,False
Node018,3,2,4,0.02648,0.4,0.2,0.0,1.9219,5,False
Node018,5,0,4,0.0,0.4,0.0,0.4,1.9219,5,False
Node018,2,3,4,0.00044,0.4,0.2,0.0,1.9219,5,False
Node018,0,5,3,0.02536,0.6,0.2,0.6,1.371,5,False
Node018,3,2,5,0.00059,0.2,0.2,0.4,2.3219,5,False
Node018,5,0,4,0.0,0.4,0.2,0.2,1.9219,5,False
Node018,2,3,4,0.0013,0.4,0.0,0.6,1.9219,5,False
Node018,0,5,5,0.00043,0.2,0.4,0.2,2.3219,4,False
Node018,3,2,4,0.00047,0.4,0.0,0.2,1.9219,5,False
Node018,5,0,5,0.0,0.2,0.2,0.0,2.3219,5,False
Node018,2,3,5,0.00045,0.2,0.0,0.2,2.3219,5,False
