node_id,sent_total,received_total,protocol_diversity,message_burstiness,dominant_protocol_ratio,mqtt_ratio,discovery_ratio,protocol_entropy,unique_peers,is_sybil
Node000,5,0,5,0.0,0.2,0.0,0.4,2.3219,5,False
Node000,5,0,5,0.0,0.2,0.0,0.2,2.3219,5,False
Node000,0,5,5,0.00044,0.2,0.2,0.0,2.3219,5,False
Node000,1,4,4,0.02303,0.4,0.2,0.2,1.9219,5,False
Node000,5,0,5,0.0,0.2,0.4,0.4,2.3219,5,False
Node000,4,1,5,0.0,0.2,0.2,0.2,2.3219,5,False
Node000,0,5,4,0.00043,0.4,0.4,0.0,1.9219,4,False
Node000,0,5,4,0.00022,0.4,0.0,0.0,1.9219,5,False
Node000,1,4,3,0.02566,0.6,0.0,0.8,1.371,4,False
Node000,5,0,4,0.0,0.4,0.2,0.6,1.9219,4,False
Node000,4,1,4,0.00027,0.4,0.0,0.4,1.9219,5,False
Node000,0,5,5,0.00044,0.2,0.2,0.4,2.3219,5,False
Node000,1,4,3,0.02514,0.6,0.2,0.8,1.371,5,False
Node000,5,0,5,0.0,0.2,0.0,0.4,2.3219,5,False
Node000,4,1,4,0.0,0.4,0.0,0.0,1.9219,4,False
Node000,0,5,5,0.00147,0.2,0.0,0.4,2.3219,5,False
Node000,3,2,5,0.0232,0.2,0.2,0.4,2.3219,5,False
Node000,5,0,4,0.0,0.4,0.4,0.4,1.9219,5,False
Node000,2,3,4,0.00022,0.4,0.2,0.4,1.9219,5,False
Node000,0,5,5,0.00047,0.2,0.0,0.2,2.3219,5,False
Node000,0,5,4,0.00069,0.4,0.4,0.2,1.9219,5,False
