Round 1, Epoch 1, Train Loss: 1.1148, Train Acc: 0.2506, Val Loss: 1.0912, Val Acc: 0.4836
Round 1, Epoch 2, Train Loss: 0.9827, Train Acc: 0.5533, Val Loss: 1.0775, Val Acc: 0.5737
Round 1, Epoch 3, Train Loss: 0.9200, Train Acc: 0.5556, Val Loss: 1.0685, Val Acc: 0.5149
Round 1, Epoch 4, Train Loss: 0.8586, Train Acc: 0.6091, Val Loss: 1.0617, Val Acc: 0.6064
Round 1, Epoch 5, Train Loss: 0.8181, Train Acc: 0.6152, Val Loss: 1.0418, Val Acc: 0.6138
Round 1, Epoch 6, Train Loss: 0.7628, Train Acc: 0.6381, Val Loss: 1.0212, Val Acc: 0.6265
Round 1, Epoch 7, Train Loss: 0.7313, Train Acc: 0.6517, Val Loss: 0.9998, Val Acc: 0.5558
Round 1, Epoch 8, Train Loss: 0.7023, Train Acc: 0.6642, Val Loss: 1.0040, Val Acc: 0.6086
Round 1, Epoch 9, Train Loss: 0.6847, Train Acc: 0.6858, Val Loss: 0.9403, Val Acc: 0.5774
Round 1, Epoch 10, Train Loss: 0.6616, Train Acc: 0.6939, Val Loss: 0.9092, Val Acc: 0.6518
Round 1, Epoch 11, Train Loss: 0.6304, Train Acc: 0.7220, Val Loss: 0.9041, Val Acc: 0.7121
Round 1, Epoch 12, Train Loss: 0.6285, Train Acc: 0.7136, Val Loss: 0.8586, Val Acc: 0.6689
Round 1, Epoch 13, Train Loss: 0.5984, Train Acc: 0.7342, Val Loss: 0.8321, Val Acc: 0.6615
Round 1, Epoch 14, Train Loss: 0.5855, Train Acc: 0.7284, Val Loss: 0.8035, Val Acc: 0.7001
Round 1, Epoch 15, Train Loss: 0.5605, Train Acc: 0.7447, Val Loss: 0.7598, Val Acc: 0.7054
Round 1, Epoch 16, Train Loss: 0.5463, Train Acc: 0.7565, Val Loss: 0.7184, Val Acc: 0.7031
Round 1, Epoch 17, Train Loss: 0.5371, Train Acc: 0.7568, Val Loss: 0.6960, Val Acc: 0.7173
Round 1, Epoch 18, Train Loss: 0.5122, Train Acc: 0.7731, Val Loss: 0.6744, Val Acc: 0.7381
Round 1, Epoch 19, Train Loss: 0.4951, Train Acc: 0.7822, Val Loss: 0.6276, Val Acc: 0.7463
Round 1, Epoch 20, Train Loss: 0.4808, Train Acc: 0.7910, Val Loss: 0.5979, Val Acc: 0.7448
Round 1, Epoch 21, Train Loss: 0.4662, Train Acc: 0.7947, Val Loss: 0.5629, Val Acc: 0.7842
Round 1, Epoch 22, Train Loss: 0.4376, Train Acc: 0.8022, Val Loss: 0.5331, Val Acc: 0.7857
Round 1, Epoch 23, Train Loss: 0.4261, Train Acc: 0.8039, Val Loss: 0.5100, Val Acc: 0.7887
Round 1, Epoch 24, Train Loss: 0.4177, Train Acc: 0.8110, Val Loss: 0.4771, Val Acc: 0.8065
Round 1, Epoch 25, Train Loss: 0.4032, Train Acc: 0.8238, Val Loss: 0.4780, Val Acc: 0.7842
Round 1, Epoch 26, Train Loss: 0.3904, Train Acc: 0.8177, Val Loss: 0.4403, Val Acc: 0.8177
Round 1, Epoch 27, Train Loss: 0.3715, Train Acc: 0.8394, Val Loss: 0.4217, Val Acc: 0.8222
Round 1, Epoch 28, Train Loss: 0.3568, Train Acc: 0.8404, Val Loss: 0.4299, Val Acc: 0.7976
Round 1, Epoch 29, Train Loss: 0.3519, Train Acc: 0.8404, Val Loss: 0.3969, Val Acc: 0.8326
Round 1, Epoch 30, Train Loss: 0.3376, Train Acc: 0.8475, Val Loss: 0.4101, Val Acc: 0.8080
Round 1, Epoch 31, Train Loss: 0.3204, Train Acc: 0.8559, Val Loss: 0.4033, Val Acc: 0.8155
Round 1, Epoch 32, Train Loss: 0.3144, Train Acc: 0.8549, Val Loss: 0.3763, Val Acc: 0.8296
Round 1, Epoch 33, Train Loss: 0.2943, Train Acc: 0.8705, Val Loss: 0.3672, Val Acc: 0.8333
Round 1, Epoch 34, Train Loss: 0.2909, Train Acc: 0.8745, Val Loss: 0.3546, Val Acc: 0.8430
Round 1, Epoch 35, Train Loss: 0.2796, Train Acc: 0.8742, Val Loss: 0.3503, Val Acc: 0.8408
Round 1, Epoch 36, Train Loss: 0.2669, Train Acc: 0.8830, Val Loss: 0.3410, Val Acc: 0.8519
Round 1, Epoch 37, Train Loss: 0.2602, Train Acc: 0.8877, Val Loss: 0.3443, Val Acc: 0.8460
