node_id,sent_total,received_total,protocol_diversity,message_burstiness,dominant_protocol_ratio,mqtt_ratio,discovery_ratio,protocol_entropy,unique_peers,avg_latency,avg_msg_size,avg_energy,avg_enr_similarity_realistic,is_sybil
Node007,2,3,4,0.00042,0.4,0.2,0.0,1.9219,5,138.02,1009.2,74.53,1.0,False
Node027,2,3,4,0.00075,0.4,0.2,0.4,1.9219,5,143.8,1108.6,62.54,1.0,False
Node037,0,5,4,0.02252,0.4,0.2,0.4,1.9219,5,181.58,1099.6,71.87,1.0,False
Node037,5,0,5,0.0,0.2,0.2,0.4,2.3219,5,168.67,1010.8,82.71,1.0,False
Node017,1,4,4,0.02723,0.4,0.0,0.4,1.9219,5,109.55,1690.8,53.59,1.0,False
Node037,0,5,3,0.00113,0.6,0.0,0.2,1.371,5,67.82,954.8,57.42,1.0,False
Node033_Sybil01,4,1,2,0.00082,0.8,0.8,0.2,0.7219,5,33.4,1096.2,47.09,1.0,True
Node047,5,0,5,0.0,0.2,0.2,0.0,2.3219,5,220.0,718.6,67.5,1.0,False
Node027,4,1,4,0.0,0.4,0.6,0.2,1.9219,5,198.7,1160.0,83.58,1.0,False
Node033_Sybil01,0,5,5,0.0011,0.2,0.2,0.4,2.3219,5,88.6,954.6,54.5,1.0,True
Node027,5,0,5,0.0,0.2,0.2,0.2,2.3219,4,223.96,1229.6,88.48,1.0,False
Node047,5,0,5,0.0,0.2,0.4,0.2,2.3219,5,193.87,1603.4,79.44,1.0,False
Node017,0,5,5,0.0,0.2,0.2,0.4,2.3219,4,138.85,1172.2,67.05,1.0,False
Node013_Sybil01,4,1,2,0.00086,0.6,0.0,1.0,0.971,5,23.11,1346.8,52.13,1.0,True
Node007,5,0,5,0.0,0.2,0.0,0.2,2.3219,5,267.29,1369.4,76.55,1.0,False
Node007,1,4,5,0.03062,0.2,0.2,0.6,2.3219,4,156.44,1118.4,75.77,1.0,False
Node040_Sybil00,5,0,2,0.0,0.8,0.0,1.0,0.7219,5,23.68,1024.8,51.13,1.0,True
Node017,2,3,5,0.00071,0.2,0.2,0.2,2.3219,5,158.46,1052.2,73.62,1.0,False
Node037,5,0,5,0.00043,0.2,0.0,0.4,2.3219,5,199.84,1186.6,76.2,1.0,False
Node037,2,3,4,0.00073,0.4,0.0,0.2,1.9219,5,85.76,750.8,66.78,1.0,False
Node033_Sybil01,5,0,1,0.0,1.0,1.0,0.0,0.0,5,27.94,1459.8,47.08,1.0,True
Node007,5,0,5,0.0,0.2,0.4,0.0,2.3219,5,186.76,1366.6,80.09,1.0,False
Node027,3,2,4,0.0013,0.4,0.2,0.0,1.9219,5,184.46,886.4,75.03,1.0,False
Node017,0,5,5,0.0,0.2,0.2,0.4,2.3219,5,100.16,1135.2,59.0,1.0,False
Node003_Sybil01,5,0,1,0.0,1.0,1.0,0.0,0.0,5,18.96,709.2,52.69,1.0,True
Node030_Sybil00,1,4,4,0.00123,0.4,0.2,0.4,1.9219,5,76.44,1343.6,61.14,1.0,True
Node023_Sybil01,0,5,3,0.02669,0.4,0.0,0.8,1.5219,5,82.78,690.4,57.82,1.0,True
Node007,0,5,3,0.00068,0.4,0.2,0.8,1.5219,5,21.35,1393.2,44.06,1.0,False
Node033_Sybil01,2,3,3,0.00168,0.6,0.6,0.2,1.371,5,114.43,1396.4,74.28,1.0,True
Node027,0,5,3,0.00082,0.6,0.8,0.0,1.371,5,77.13,808.2,59.43,1.0,False
Node007,2,3,5,0.02742,0.2,0.0,0.2,2.3219,5,108.61,899.0,77.55,1.0,False
Node033_Sybil01,5,0,1,0.0,1.0,1.0,0.0,0.0,5,34.98,836.8,46.88,1.0,True
Node037,5,0,3,0.0,0.6,0.6,0.0,1.371,5,236.46,1648.2,68.61,1.0,False
Node007,0,5,4,0.0,0.4,0.2,0.6,1.9219,5,96.84,1189.2,65.38,1.0,False
Node027,3,2,4,0.00047,0.4,0.2,0.4,1.9219,5,190.35,859.2,75.51,1.0,False
Node030_Sybil00,4,1,2,0.00042,0.8,0.8,0.0,0.7219,5,44.81,1449.0,57.71,1.0,True
Node013_Sybil01,5,0,2,0.0,0.8,0.0,1.0,0.7219,5,27.14,1082.4,48.45,1.0,True
Node033_Sybil01,5,0,1,0.0,1.0,1.0,0.0,0.0,4,33.71,1351.4,51.71,1.0,True
Node027,0,5,3,0.02407,0.4,0.0,0.6,1.5219,5,20.81,1312.0,59.11,1.0,False
Node010_Sybil00,5,0,2,0.0,0.6,0.0,0.0,0.971,5,29.89,1277.4,55.53,1.0,True
Node020_Sybil00,3,2,3,0.0,0.6,0.6,0.2,1.371,5,78.7,1048.0,56.16,1.0,True
Node033_Sybil01,2,3,3,0.00119,0.6,0.6,0.2,1.371,5,53.68,935.0,55.36,1.0,True
Node017,0,5,5,0.02695,0.2,0.2,0.4,2.3219,5,92.04,997.4,67.03,1.0,False
Node037,1,4,4,0.02675,0.4,0.2,0.0,1.9219,5,86.76,816.2,55.06,1.0,False
Node040_Sybil00,1,4,1,0.00156,1.0,0.0,1.0,0.0,5,27.25,1066.0,50.11,1.0,True
Node047,1,4,4,0.02494,0.4,0.2,0.4,1.9219,5,100.55,1283.0,62.98,1.0,False
Node020_Sybil00,5,0,1,0.0,1.0,1.0,0.0,0.0,4,21.72,935.8,47.99,1.0,True
Node030_Sybil00,0,5,4,0.00086,0.4,0.4,0.4,1.9219,5,94.39,942.8,57.91,1.0,True
Node047,4,1,5,0.0,0.2,0.0,0.4,2.3219,5,188.59,1065.4,81.03,1.0,False
Node003_Sybil01,4,1,2,0.0,0.8,0.8,0.0,0.7219,5,31.34,1409.8,57.59,1.0,True
Node037,4,1,4,0.0,0.4,0.4,0.0,1.9219,5,174.62,1268.8,70.87,1.0,False
Node043_Sybil01,3,2,3,0.0,0.6,0.6,0.2,1.371,5,40.68,1119.6,45.15,1.0,True
Node007,5,0,4,0.0,0.4,0.6,0.2,1.9219,5,214.18,1135.4,85.03,1.0,False
Node007,1,4,4,0.02679,0.4,0.2,0.4,1.9219,5,64.92,845.2,54.96,1.0,False
Node037,3,2,5,0.00043,0.2,0.2,0.2,2.3219,5,184.83,1124.8,79.35,1.0,False
Node047,0,5,4,0.0,0.4,0.2,0.6,1.9219,5,99.41,988.0,57.31,1.0,False
Node047,2,3,5,0.02776,0.2,0.2,0.2,2.3219,4,105.58,1196.0,59.34,0.9999,False
Node007,5,0,4,0.0,0.4,0.6,0.2,1.9219,5,215.8,1232.2,79.82,1.0,False
Node007,0,5,4,0.0,0.4,0.4,0.4,1.9219,5,42.93,1088.8,53.25,1.0,False
Node027,5,0,4,0.0,0.4,0.0,0.2,1.9219,5,202.73,705.6,80.13,1.0,False
Node003_Sybil01,4,1,2,0.0,0.8,0.8,0.0,0.7219,5,19.97,954.0,52.96,1.0,True
Node000_Sybil00,3,2,3,0.00086,0.4,0.0,0.8,1.5219,5,26.05,892.2,43.56,1.0,True
Node027,3,2,5,0.0,0.2,0.0,0.4,2.3219,5,164.1,1503.2,78.29,1.0,False
Node033_Sybil01,5,0,1,0.0,1.0,1.0,0.0,0.0,5,33.78,1231.2,53.08,1.0,True
Node037,0,5,3,0.0,0.6,0.0,0.0,1.371,4,34.27,851.6,68.16,1.0,False
Node037,5,0,5,0.0,0.2,0.0,0.2,2.3219,5,231.3,1156.6,75.53,1.0,False
Node027,0,5,4,0.0,0.4,0.0,0.6,1.9219,5,70.87,1137.0,50.75,1.0,False
Node027,4,1,4,0.0,0.4,0.4,0.2,1.9219,5,157.49,1093.8,74.15,1.0,False
Node047,5,0,4,0.0,0.4,0.4,0.0,1.9219,5,236.84,888.4,84.85,1.0,False
Node000_Sybil00,1,4,3,0.00112,0.4,0.0,0.6,1.5219,5,60.71,1549.2,61.76,1.0,True
Node023_Sybil01,3,2,3,0.0,0.6,0.0,0.8,1.371,4,116.0,1580.2,60.75,1.0,True
Node007,0,5,4,0.0,0.4,0.2,0.2,1.9219,5,88.1,843.6,49.03,1.0,False
Node013_Sybil01,0,5,2,0.00044,0.8,0.2,0.0,0.7219,4,59.02,1686.8,58.32,1.0,True
Node030_Sybil00,5,0,1,0.0,1.0,1.0,0.0,0.0,5,28.36,1268.0,54.16,1.0,True
Node007,0,5,4,0.00107,0.4,0.0,0.6,1.9219,4,51.21,1177.8,53.11,1.0,False
Node020_Sybil00,3,2,2,0.00087,0.8,0.8,0.0,0.7219,5,23.1,1339.6,49.86,1.0,True
Node037,0,5,3,0.00082,0.4,0.0,0.4,1.5219,5,67.33,1450.8,52.72,1.0,False
Node043_Sybil01,4,1,2,0.0,0.8,0.8,0.2,0.7219,5,25.26,1014.0,56.58,1.0,True
Node030_Sybil00,0,5,3,0.0,0.6,0.6,0.2,1.371,5,125.76,745.0,68.34,1.0,True
Node007,4,1,3,0.00043,0.4,0.0,0.0,1.5219,5,157.15,1427.2,69.83,1.0,False
Node040_Sybil00,4,1,3,0.0,0.4,0.2,0.8,1.5219,5,17.11,1098.8,44.24,1.0,True
Node043_Sybil01,0,5,5,0.00148,0.2,0.4,0.2,2.3219,5,100.08,1244.8,55.08,1.0,True
Node017,1,4,4,0.0005,0.4,0.2,0.4,1.9219,5,104.14,1361.0,61.3,1.0,False
Node030_Sybil00,5,0,1,0.0,1.0,1.0,0.0,0.0,5,14.68,1392.4,46.39,1.0,True
Node037,0,5,5,0.0,0.2,0.2,0.4,2.3219,5,61.57,1100.4,57.43,1.0,False
Node027,0,5,4,0.0232,0.4,0.2,0.4,1.9219,5,58.93,1291.8,54.85,1.0,False
Node000_Sybil00,0,5,4,0.0,0.4,0.2,0.4,1.9219,4,144.32,1076.6,75.07,1.0,True
Node030_Sybil00,0,5,4,0.02721,0.4,0.2,0.2,1.9219,5,57.55,673.8,54.3,1.0,True
Node023_Sybil01,0,5,3,0.02729,0.6,0.0,0.2,1.371,5,49.37,1205.2,64.67,1.0,True
Node017,5,0,4,0.0,0.4,0.0,0.2,1.9219,5,173.5,1166.6,75.37,1.0,False
Node023_Sybil01,0,5,4,0.0237,0.4,0.2,0.4,1.9219,5,139.04,1598.8,58.67,1.0,True
Node040_Sybil00,2,3,3,0.03017,0.4,0.4,0.6,1.5219,5,26.02,727.0,42.25,1.0,True
Node017,0,5,4,0.0,0.4,0.2,0.0,1.9219,5,101.35,1209.0,62.91,0.9999,False
Node010_Sybil00,0,5,3,0.00052,0.6,0.6,0.0,1.371,5,100.18,854.0,66.28,1.0,True
Node007,1,4,4,0.02757,0.4,0.6,0.0,1.9219,5,109.33,806.8,64.65,1.0,False
Node023_Sybil01,5,0,2,0.0,0.8,0.0,1.0,0.7219,5,31.38,1030.2,51.27,1.0,True
Node047,0,5,4,0.00091,0.4,0.2,0.4,1.9219,5,29.78,376.4,48.42,1.0,False
Node027,1,4,4,0.0,0.4,0.4,0.2,1.9219,5,51.47,1024.4,54.48,1.0,False
Node017,5,0,5,0.0,0.2,0.0,0.2,2.3219,5,201.05,868.2,70.71,1.0,False
Node000_Sybil00,5,0,2,0.0,0.6,0.0,1.0,0.971,5,27.77,1178.0,50.23,1.0,True
Node000_Sybil00,4,1,3,0.0,0.6,0.2,0.8,1.371,5,62.13,1065.4,58.04,1.0,True
Node037,4,1,4,0.0,0.4,0.2,0.4,1.9219,5,239.98,1134.6,77.48,1.0,False
Node017,5,0,5,0.0,0.2,0.4,0.0,2.3219,5,236.19,1106.8,85.47,1.0,False
Node047,4,1,4,0.00043,0.4,0.2,0.0,1.9219,5,185.04,982.6,71.98,1.0,False
Node043_Sybil01,2,3,3,0.00122,0.6,0.6,0.2,1.371,5,47.69,1291.0,55.79,1.0,True
Node000_Sybil00,0,5,4,0.0,0.4,0.0,0.2,1.9219,5,61.64,1636.2,50.58,1.0,True
Node023_Sybil01,2,3,4,0.0,0.4,0.2,0.6,1.9219,5,24.56,936.0,47.88,1.0,True
