node_id,sent_total,received_total,protocol_diversity,message_burstiness,dominant_protocol_ratio,mqtt_ratio,discovery_ratio,protocol_entropy,unique_peers,is_sybil
Node000,5,0,5,0.0,0.2,0.0,0.4,2.3219,5,False
Node000,5,0,4,0.0,0.4,0.0,0.4,1.9219,5,False
Node000,0,5,3,0.00371,0.4,0.0,0.6,1.5219,5,False
Node000,1,4,5,0.02829,0.2,0.4,0.4,2.3219,5,False
Node000,5,0,5,0.0,0.2,0.4,0.2,2.3219,5,False
Node000,4,1,4,0.00218,0.4,0.2,0.4,1.9219,5,False
Node000,0,5,5,0.00133,0.2,0.4,0.0,2.3219,5,False
Node000,1,4,4,0.02473,0.4,0.4,0.2,1.9219,5,False
Node000,5,0,5,0.0,0.2,0.2,0.0,2.3219,5,False
Node000,4,1,4,0.00094,0.4,0.8,0.0,1.9219,5,False
Node000,0,5,4,0.00255,0.4,0.0,0.2,1.9219,5,False
Node000,0,5,4,0.00267,0.4,0.4,0.2,1.9219,5,False
Node000,4,1,5,0.03352,0.2,0.4,0.0,2.3219,5,False
Node000,5,0,4,0.0,0.4,0.2,0.4,1.9219,5,False
Node000,1,4,5,0.00082,0.2,0.2,0.4,2.3219,5,False
Node000,0,5,5,0.0028,0.2,0.2,0.4,2.3219,4,False
Node000,1,4,4,0.02984,0.4,0.0,0.2,1.9219,5,False
Node000,5,0,5,0.0,0.2,0.2,0.4,2.3219,5,False
Node000,4,1,5,0.00111,0.2,0.2,0.0,2.3219,5,False
Node000,0,5,3,0.00208,0.6,0.6,0.2,1.371,5,False
Node000,0,5,5,0.00396,0.2,0.0,0.2,2.3219,5,False
