node_id,sent_total,received_total,protocol_diversity,message_burstiness,dominant_protocol_ratio,mqtt_ratio,discovery_ratio,protocol_entropy,unique_peers,is_sybil
Node028_Sybil01,0,5,3,0.00188,0.4,0.4,0.4,1.5219,5,True
Node028_Sybil01,2,3,2,0.00047,0.6,0.0,1.0,0.971,4,True
Node028_Sybil01,5,0,2,0.0,0.8,0.0,1.0,0.7219,5,True
Node028_Sybil01,3,2,4,0.001,0.4,0.2,0.6,1.9219,5,True
Node028_Sybil01,0,5,4,0.03033,0.4,0.4,0.4,1.9219,5,True
Node028_Sybil01,4,1,3,0.00211,0.6,0.2,0.8,1.371,5,True
Node028_Sybil01,5,0,2,0.0,0.6,0.0,1.0,0.971,5,True
Node028_Sybil01,1,4,4,0.00085,0.4,0.2,0.4,1.9219,5,True
Node028_Sybil01,0,5,3,0.00071,0.4,0.0,0.4,1.5219,5,True
Node028_Sybil01,0,5,3,0.0215,0.4,0.4,0.2,1.5219,5,True
Node028_Sybil01,5,0,2,0.0,0.8,0.0,1.0,0.7219,5,True
Node028_Sybil01,5,0,2,0.0,0.6,0.0,1.0,0.971,5,True
Node028_Sybil01,0,5,3,0.02538,0.4,0.0,0.2,1.5219,5,True
Node028_Sybil01,4,1,3,0.0,0.4,0.0,0.8,1.5219,5,True
Node028_Sybil01,5,0,2,0.00043,0.6,0.0,1.0,0.971,5,True
Node028_Sybil01,1,4,2,0.00148,0.6,0.6,0.4,0.971,4,True
Node028_Sybil01,0,5,4,0.03192,0.4,0.2,0.4,1.9219,5,True
Node028_Sybil01,3,2,4,0.00087,0.4,0.0,0.6,1.9219,5,True
Node028_Sybil01,5,0,2,0.0,0.6,0.0,1.0,0.971,5,True
Node028_Sybil01,2,3,3,0.00603,0.4,0.0,0.6,1.5219,5,True
