node_id,sent_total,received_total,protocol_diversity,message_burstiness,dominant_protocol_ratio,mqtt_ratio,discovery_ratio,protocol_entropy,unique_peers,is_sybil
Node047,0,5,3,0.00184,0.4,0.0,1.0,1.5219,5,False
Node047,0,5,4,0.00213,0.4,0.2,0.6,1.9219,5,False
Node047,3,2,4,0.00206,0.4,0.4,0.2,1.9219,5,False
Node047,5,0,4,0.0,0.4,0.0,0.6,1.9219,5,False
Node047,2,3,5,0.02947,0.2,0.2,0.2,2.3219,5,False
Node047,4,1,5,0.00309,0.2,0.2,0.4,2.3219,5,False
Node047,5,0,4,0.0,0.4,0.2,0.2,1.9219,5,False
Node047,1,4,4,0.02665,0.4,0.4,0.2,1.9219,5,False
Node047,0,5,5,0.00203,0.2,0.4,0.2,2.3219,5,False
Node047,4,1,5,0.00346,0.2,0.2,0.2,2.3219,5,False
Node047,5,0,4,0.0,0.4,0.2,0.2,1.9219,5,False
Node047,1,4,5,0.02655,0.2,0.2,0.2,2.3219,5,False
Node047,3,2,5,0.01079,0.2,0.2,0.6,2.3219,5,False
Node047,5,0,4,0.0,0.4,0.2,0.2,1.9219,3,False
Node047,2,3,4,0.0258,0.4,0.4,0.2,1.9219,5,False
Node047,0,5,5,0.00179,0.2,0.2,0.6,2.3219,4,False
Node047,0,5,4,0.00206,0.4,0.4,0.0,1.9219,5,False
Node047,2,3,3,0.00206,0.4,0.4,0.2,1.5219,4,False
Node047,5,0,5,0.0,0.2,0.2,0.2,2.3219,5,False
