node_id,sent_total,received_total,protocol_diversity,message_burstiness,dominant_protocol_ratio,mqtt_ratio,discovery_ratio,protocol_entropy,unique_peers,is_sybil
Node031,0,5,5,0.00074,0.2,0.2,0.4,2.3219,5,False
Node031,5,0,5,0.0,0.2,0.4,0.4,2.3219,5,False
Node031,5,0,4,0.0,0.4,0.0,0.6,1.9219,5,False
Node031,0,5,3,0.02914,0.4,0.4,0.6,1.5219,5,False
Node031,2,3,4,0.00231,0.4,0.4,0.4,1.9219,5,False
Node031,5,0,5,0.00043,0.2,0.2,0.2,2.3219,5,False
Node031,3,2,5,0.00048,0.2,0.0,0.4,2.3219,5,False
Node031,0,5,4,0.02756,0.4,0.2,0.0,1.9219,5,False
Node031,1,4,4,0.00291,0.4,0.4,0.4,1.9219,5,False
Node031,5,0,4,0.0,0.4,0.0,0.4,1.9219,4,False
Node031,4,1,5,0.0,0.2,0.2,0.2,2.3219,5,False
Node031,0,5,5,0.00072,0.2,0.4,0.2,2.3219,5,False
Node031,0,5,4,0.03175,0.4,0.2,0.2,1.9219,5,False
Node031,0,5,3,0.0037,0.4,0.0,0.0,1.5219,5,False
Node031,5,0,4,0.0,0.4,0.0,0.2,1.9219,5,False
Node031,5,0,3,0.0,0.6,0.0,0.2,1.371,5,False
Node031,0,5,5,0.0258,0.2,0.0,0.2,2.3219,5,False
Node031,3,2,5,0.00249,0.2,0.0,0.4,2.3219,5,False
Node031,5,0,3,0.0,0.4,0.2,0.0,1.5219,5,False
