node_id,sent_total,received_total,protocol_diversity,message_burstiness,dominant_protocol_ratio,mqtt_ratio,discovery_ratio,protocol_entropy,unique_peers,is_sybil
Node027_Sybil01,0,5,3,0.00434,0.6,0.2,0.8,1.371,5,True
Node027_Sybil01,3,2,4,0.00129,0.4,0.2,0.6,1.9219,5,True
Node027_Sybil01,5,0,2,0.0,0.8,0.0,1.0,0.7219,4,True
Node027_Sybil01,2,3,5,0.03121,0.2,0.2,0.4,2.3219,5,True
Node027_Sybil01,0,5,3,0.00109,0.4,0.4,0.2,1.5219,5,True
Node027_Sybil01,0,5,5,0.0,0.2,0.4,0.0,2.3219,5,True
Node027_Sybil01,5,0,2,0.0,0.8,0.0,1.0,0.7219,5,True
Node027_Sybil01,5,0,2,0.0,0.8,0.0,1.0,0.7219,5,True
Node027_Sybil01,0,5,5,0.00111,0.2,0.0,0.4,2.3219,5,True
Node027_Sybil01,0,5,3,0.00334,0.6,0.6,0.2,1.371,4,True
Node027_Sybil01,3,2,4,0.00083,0.4,0.0,0.6,1.9219,5,True
Node027_Sybil01,5,0,2,0.0,0.6,0.0,1.0,0.971,5,True
Node027_Sybil01,2,3,4,0.00162,0.4,0.2,0.6,1.9219,5,True
Node027_Sybil01,0,5,4,0.02702,0.4,0.2,0.2,1.9219,5,True
Node027_Sybil01,4,1,3,0.00303,0.6,0.2,0.8,1.371,5,True
Node027_Sybil01,5,0,2,0.00043,0.6,0.0,1.0,0.971,5,True
Node027_Sybil01,1,4,5,0.00229,0.2,0.4,0.2,2.3219,4,True
Node027_Sybil01,0,5,3,0.02622,0.6,0.6,0.0,1.371,5,True
Node027_Sybil01,5,0,2,0.0,0.8,0.0,1.0,0.7219,5,True
Node027_Sybil01,5,0,2,0.00043,0.8,0.0,1.0,0.7219,5,True
