node_id,sent_total,received_total,protocol_diversity,message_burstiness,dominant_protocol_ratio,mqtt_ratio,discovery_ratio,protocol_entropy,unique_peers,is_sybil
Node008,3,2,5,0.00173,0.2,0.4,0.2,2.3219,5,False
Node008,5,0,5,0.0,0.2,0.2,0.4,2.3219,5,False
Node008,2,3,4,0.00199,0.4,0.6,0.4,1.9219,5,False
Node008,0,5,3,0.02876,0.4,0.4,0.0,1.5219,5,False
Node008,5,0,5,0.0,0.2,0.2,0.4,2.3219,5,False
Node008,5,0,5,0.0,0.2,0.2,0.4,2.3219,5,False
Node008,0,5,3,0.00293,0.4,0.4,0.0,1.5219,5,False
Node008,0,5,4,0.00081,0.4,0.0,0.0,1.9219,5,False
Node008,0,5,2,0.00047,0.6,0.6,0.0,0.971,3,False
Node008,5,0,5,0.0,0.2,0.2,0.2,2.3219,5,False
Node008,5,0,4,0.0,0.4,0.6,0.0,1.9219,5,False
Node008,0,5,5,0.00263,0.2,0.2,0.6,2.3219,5,False
Node008,1,4,5,0.02816,0.2,0.4,0.2,2.3219,5,False
Node008,5,0,4,0.0,0.4,0.2,0.2,1.9219,4,False
Node008,4,1,5,0.00216,0.2,0.2,0.4,2.3219,5,False
Node008,1,4,4,0.02344,0.4,0.2,0.6,1.9219,5,False
Node008,5,0,4,0.0,0.4,0.2,0.2,1.9219,5,False
Node008,4,1,4,0.00043,0.4,0.6,0.0,1.9219,5,False
Node008,0,5,3,0.00111,0.4,0.0,0.2,1.5219,5,False
Node008,0,5,3,0.00042,0.4,0.4,0.2,1.5219,5,False
