node_id,sent_total,received_total,protocol_diversity,message_burstiness,dominant_protocol_ratio,mqtt_ratio,discovery_ratio,protocol_entropy,unique_peers,is_sybil
Node037,1,4,4,0.00521,0.4,0.4,0.0,1.9219,5,False
Node037,5,0,5,0.0,0.2,0.0,0.2,2.3219,5,False
Node037,4,1,4,0.00043,0.4,0.4,0.4,1.9219,5,False
Node037,0,5,2,0.02828,0.8,0.2,0.0,0.7219,5,False
Node037,0,5,4,0.0013,0.4,0.2,0.2,1.9219,5,False
Node037,5,0,4,0.0,0.4,0.2,0.2,1.9219,5,False
Node037,5,0,4,0.0,0.4,0.2,0.0,1.9219,5,False
Node037,0,5,4,0.02575,0.4,0.0,0.2,1.9219,5,False
Node037,1,4,3,0.00234,0.4,0.4,0.0,1.5219,5,False
Node037,5,0,3,0.0,0.4,0.0,0.6,1.5219,5,False
Node037,4,1,5,0.00038,0.2,0.2,0.4,2.3219,5,False
Node037,1,4,3,0.00517,0.4,0.4,0.0,1.5219,5,False
Node037,5,0,4,0.0,0.4,0.2,0.4,1.9219,5,False
Node037,4,1,5,0.00216,0.2,0.2,0.2,2.3219,5,False
Node037,0,5,4,0.02376,0.4,0.2,0.2,1.9219,5,False
Node037,0,5,5,0.0037,0.2,0.2,0.4,2.3219,4,False
Node037,2,3,4,0.00296,0.4,0.2,0.4,1.9219,5,False
Node037,5,0,5,0.00043,0.2,0.2,0.2,2.3219,5,False
