node_id,sent_total,received_total,protocol_diversity,message_burstiness,dominant_protocol_ratio,mqtt_ratio,discovery_ratio,protocol_entropy,unique_peers,is_sybil
Node038,0,5,3,0.00289,0.4,0.6,0.4,1.5219,5,False
Node038,5,0,4,0.0,0.4,0.4,0.2,1.9219,5,False
Node038,5,0,5,0.0,0.2,0.4,0.0,2.3219,5,False
Node038,0,5,4,0.03081,0.4,0.2,0.2,1.9219,5,False
Node038,2,3,5,0.00327,0.2,0.2,0.0,2.3219,5,False
Node038,5,0,4,0.0,0.4,0.0,0.2,1.9219,5,False
Node038,3,2,4,0.0294,0.4,0.2,0.4,1.9219,5,False
Node038,0,5,3,0.00317,0.6,0.6,0.2,1.371,4,False
Node038,3,2,3,0.00047,0.6,0.6,0.4,1.371,4,False
Node038,5,0,4,0.0,0.4,0.2,0.0,1.9219,5,False
Node038,2,3,5,0.02991,0.2,0.2,0.2,2.3219,5,False
Node038,0,5,3,0.00433,0.6,0.6,0.2,1.371,5,False
Node038,3,2,2,0.00083,0.8,0.8,0.0,0.7219,5,False
Node038,5,0,5,0.0,0.2,0.2,0.4,2.3219,5,False
Node038,2,3,4,0.0069,0.4,0.0,0.4,1.9219,5,False
Node038,0,5,4,0.02164,0.4,0.4,0.2,1.9219,5,False
Node038,3,2,4,0.00071,0.4,0.6,0.0,1.9219,5,False
Node038,5,0,3,0.0,0.4,0.8,0.0,1.5219,5,False
