node_id,sent_total,received_total,protocol_diversity,message_burstiness,dominant_protocol_ratio,mqtt_ratio,discovery_ratio,protocol_entropy,unique_peers,is_sybil
Node046,0,5,5,0.00201,0.2,0.0,0.4,2.3219,5,False
Node046,0,5,5,0.00123,0.2,0.2,0.4,2.3219,5,False
Node046,0,5,4,0.00201,0.4,0.4,0.0,1.9219,5,False
Node046,4,1,5,0.00043,0.2,0.2,0.2,2.3219,5,False
Node046,5,0,5,0.0,0.2,0.2,0.0,2.3219,5,False
Node046,1,4,4,0.03164,0.4,0.2,0.4,1.9219,5,False
Node046,2,3,4,0.00515,0.4,0.6,0.0,1.9219,5,False
Node046,5,0,4,0.00044,0.4,0.0,0.2,1.9219,5,False
Node046,3,2,4,0.02663,0.4,0.4,0.4,1.9219,5,False
Node046,2,3,5,0.00473,0.2,0.0,0.6,2.3219,5,False
Node046,5,0,5,0.0,0.2,0.2,0.2,2.3219,5,False
Node046,3,2,4,0.02916,0.4,0.6,0.4,1.9219,5,False
Node046,0,5,4,0.00175,0.4,0.4,0.4,1.9219,5,False
Node046,2,3,4,0.00339,0.4,0.2,0.2,1.9219,5,False
Node046,5,0,4,0.0,0.4,0.2,0.2,1.9219,5,False
Node046,3,2,5,0.02673,0.2,0.2,0.6,2.3219,5,False
Node046,0,5,3,0.00255,0.4,0.4,0.0,1.5219,5,False
Node046,0,5,4,0.00329,0.4,0.4,0.2,1.9219,5,False
Node046,3,2,4,0.00058,0.4,0.0,0.8,1.9219,5,False
Node046,5,0,4,0.0,0.4,0.6,0.2,1.9219,5,False
