node_id,sent_total,received_total,protocol_diversity,message_burstiness,dominant_protocol_ratio,mqtt_ratio,discovery_ratio,protocol_entropy,unique_peers,is_sybil
Node012,0,5,5,0.00126,0.2,0.2,0.2,2.3219,5,False
Node012,5,0,5,0.0,0.2,0.2,0.4,2.3219,5,False
Node012,5,0,3,0.0,0.6,0.0,0.0,1.371,5,False
Node012,0,5,4,0.0009,0.4,0.2,0.2,1.9219,5,False
Node012,0,5,4,0.02874,0.4,0.2,0.2,1.9219,5,False
Node012,3,2,3,0.00288,0.4,0.4,0.0,1.5219,5,False
Node012,5,0,4,0.0,0.4,0.0,0.2,1.9219,5,False
Node012,2,3,5,0.00234,0.2,0.2,0.2,2.3219,5,False
Node012,0,5,3,0.02229,0.6,0.6,0.2,1.371,4,False
Node012,4,1,5,0.0009,0.2,0.2,0.2,2.3219,5,False
Node012,5,0,4,0.0,0.4,0.4,0.0,1.9219,5,False
Node012,1,4,5,0.00266,0.2,0.0,0.2,2.3219,5,False
Node012,0,5,5,9e-05,0.2,0.4,0.0,2.3219,5,False
Node012,2,3,5,0.00296,0.2,0.2,0.6,2.3219,5,False
Node012,5,0,4,0.0,0.4,0.2,0.0,1.9219,4,False
Node012,3,2,4,0.00189,0.4,0.2,0.4,1.9219,5,False
Node012,0,5,4,0.00758,0.4,0.2,0.8,1.9219,4,False
Node012,2,3,5,0.00227,0.2,0.2,0.4,2.3219,5,False
Node012,5,0,5,0.0,0.2,0.0,0.2,2.3219,5,False
Node012,3,2,3,0.00083,0.4,0.0,0.4,1.5219,5,False
Node012,0,5,5,0.00158,0.2,0.2,0.4,2.3219,5,False
