node_id,sent_total,received_total,protocol_diversity,message_burstiness,dominant_protocol_ratio,mqtt_ratio,discovery_ratio,protocol_entropy,unique_peers,is_sybil
Node015_Sybil01,0,5,5,0.00169,0.2,0.4,0.2,2.3219,5,True
Node015_Sybil01,5,0,2,0.00044,0.6,0.0,1.0,0.971,5,True
Node015_Sybil01,5,0,2,0.0,0.6,0.0,1.0,0.971,5,True
Node015_Sybil01,0,5,5,0.00271,0.2,0.6,0.2,2.3219,5,True
Node015_Sybil01,3,2,3,0.03227,0.6,0.2,0.6,1.371,5,True
Node015_Sybil01,5,0,2,0.0,0.6,0.0,1.0,0.971,5,True
Node015_Sybil01,2,3,4,0.0023,0.4,0.2,0.6,1.9219,4,True
Node015_Sybil01,0,5,4,0.00257,0.4,0.2,0.6,1.9219,4,True
Node015_Sybil01,3,2,4,0.02542,0.4,0.2,0.6,1.9219,5,True
Node015_Sybil01,5,0,2,0.0,0.6,0.0,1.0,0.971,5,True
Node015_Sybil01,2,3,3,0.00298,0.4,0.2,0.4,1.5219,5,True
Node015_Sybil01,0,5,4,0.02818,0.4,0.6,0.0,1.9219,5,True
Node015_Sybil01,5,0,2,0.0,0.6,0.0,1.0,0.971,5,True
Node015_Sybil01,5,0,2,0.0,0.6,0.0,1.0,0.971,5,True
Node015_Sybil01,0,5,4,0.00438,0.4,0.6,0.0,1.9219,5,True
Node015_Sybil01,2,3,3,0.02778,0.6,0.2,0.6,1.371,5,True
Node015_Sybil01,5,0,2,0.0,0.6,0.0,1.0,0.971,5,True
Node015_Sybil01,3,2,3,0.00206,0.4,0.0,0.8,1.5219,5,True
