node_id,sent_total,received_total,protocol_diversity,message_burstiness,dominant_protocol_ratio,mqtt_ratio,discovery_ratio,protocol_entropy,unique_peers,is_sybil
Node039,0,5,4,0.00443,0.4,0.2,0.4,1.9219,5,False
Node039,1,4,5,8e-05,0.2,0.2,0.2,2.3219,5,False
Node039,5,0,4,0.00043,0.4,0.4,0.0,1.9219,4,False
Node039,4,1,4,0.00043,0.4,0.0,0.2,1.9219,4,False
Node039,0,5,4,0.0259,0.4,0.0,0.6,1.9219,5,False
Node039,2,3,3,0.00202,0.6,0.6,0.2,1.371,4,False
Node039,5,0,4,0.0,0.4,0.2,0.2,1.9219,5,False
Node039,3,2,5,0.0,0.2,0.0,0.2,2.3219,5,False
Node039,0,5,3,0.00085,0.4,0.4,0.0,1.5219,5,False
Node039,0,5,4,0.00062,0.4,0.2,0.2,1.9219,5,False
Node039,3,2,5,0.00372,0.2,0.2,0.2,2.3219,5,False
Node039,5,0,3,0.0,0.4,0.4,0.0,1.5219,5,False
Node039,2,3,5,0.00126,0.2,0.0,0.4,2.3219,5,False
Node039,0,5,4,0.00039,0.4,0.4,0.4,1.9219,5,False
Node039,0,5,3,0.00178,0.6,0.2,0.8,1.371,4,False
Node039,4,1,4,0.00303,0.4,0.4,0.2,1.9219,5,False
Node039,5,0,3,0.0,0.4,0.4,0.6,1.5219,5,False
Node039,1,4,5,0.03169,0.2,0.2,0.4,2.3219,5,False
Node039,0,5,4,0.00368,0.4,0.2,0.6,1.9219,5,False
Node039,5,0,4,0.0,0.4,0.0,0.2,1.9219,4,False
Node039,5,0,4,0.0,0.4,0.0,0.4,1.9219,5,False
