node_id,sent_total,received_total,protocol_diversity,message_burstiness,dominant_protocol_ratio,mqtt_ratio,discovery_ratio,protocol_entropy,unique_peers,is_sybil
Node044,0,5,5,0.00253,0.2,0.0,0.4,2.3219,5,False
Node044,2,3,4,0.0015,0.4,0.4,0.0,1.9219,5,False
Node044,5,0,4,0.0,0.4,0.2,0.4,1.9219,5,False
Node044,3,2,5,0.03064,0.2,0.0,0.6,2.3219,5,False
Node044,0,5,3,0.00043,0.4,0.0,0.2,1.5219,5,False
Node044,0,5,4,0.00071,0.4,0.4,0.4,1.9219,5,False
Node044,2,3,4,0.0009,0.4,0.2,0.6,1.9219,4,False
Node044,5,0,4,0.0,0.4,0.2,0.2,1.9219,5,False
Node044,3,2,5,0.0254,0.2,0.2,0.4,2.3219,5,False
Node044,0,5,5,0.00302,0.2,0.0,0.6,2.3219,5,False
Node044,2,3,5,0.00205,0.2,0.0,0.2,2.3219,5,False
Node044,5,0,4,0.00043,0.4,0.0,0.4,1.9219,5,False
Node044,3,2,4,0.00044,0.4,0.2,0.2,1.9219,5,False
Node044,0,5,3,0.02603,0.6,0.6,0.2,1.371,5,False
Node044,3,2,5,0.00043,0.2,0.2,0.2,2.3219,5,False
Node044,5,0,5,0.0,0.2,0.2,0.2,2.3219,5,False
Node044,2,3,3,0.03181,0.4,0.4,0.6,1.5219,5,False
Node044,0,5,3,0.00427,0.4,0.4,0.4,1.5219,5,False
Node044,4,1,4,0.00127,0.4,0.4,0.0,1.9219,5,False
Node044,5,0,5,0.0,0.2,0.0,0.0,2.3219,5,False
