node_id,sent_total,received_total,protocol_diversity,message_burstiness,dominant_protocol_ratio,mqtt_ratio,discovery_ratio,protocol_entropy,unique_peers,is_sybil
Node002_Sybil01,4,1,2,0.0,0.6,0.0,1.0,0.971,5,True
Node002_Sybil01,5,0,2,0.0,0.8,0.0,1.0,0.7219,5,True
Node002_Sybil01,1,4,4,0.00187,0.4,0.2,0.6,1.9219,4,True
Node002_Sybil01,0,5,4,0.00066,0.4,0.4,0.2,1.9219,5,True
Node002_Sybil01,0,5,5,0.00109,0.2,0.2,0.4,2.3219,5,True
Node002_Sybil01,4,1,3,0.02901,0.6,0.0,0.8,1.371,5,True
Node002_Sybil01,5,0,2,0.0,0.6,0.0,1.0,0.971,5,True
Node002_Sybil01,1,4,4,0.00376,0.4,0.2,0.6,1.9219,5,True
Node002_Sybil01,0,5,3,0.00071,0.4,0.4,0.6,1.5219,4,True
Node002_Sybil01,2,3,3,0.02535,0.6,0.0,0.6,1.371,5,True
Node002_Sybil01,5,0,2,0.00044,0.8,0.0,1.0,0.7219,5,True
Node002_Sybil01,3,2,3,0.00083,0.6,0.0,0.8,1.371,5,True
Node002_Sybil01,0,5,5,0.00335,0.2,0.4,0.0,2.3219,4,True
Node002_Sybil01,0,5,5,0.02918,0.2,0.2,0.6,2.3219,5,True
Node002_Sybil01,5,0,2,0.0,0.6,0.0,1.0,0.971,5,True
Node002_Sybil01,5,0,2,0.0,0.6,0.0,1.0,0.971,5,True
Node002_Sybil01,0,5,3,0.00169,0.6,0.6,0.4,1.371,5,True
Node002_Sybil01,0,5,4,0.00144,0.4,0.4,0.2,1.9219,5,True
Node002_Sybil01,0,5,4,0.00148,0.4,0.4,0.2,1.9219,4,True
Node002_Sybil01,0,5,3,0.02353,0.4,0.4,0.2,1.5219,5,True
Node002_Sybil01,4,1,2,0.00046,0.6,0.0,1.0,0.971,5,True
Node002_Sybil01,5,0,2,0.00022,0.8,0.0,1.0,0.7219,4,True
Node002_Sybil01,1,4,3,0.00344,0.4,0.4,0.4,1.5219,5,True
