node_id,sent_total,received_total,protocol_diversity,message_burstiness,dominant_protocol_ratio,mqtt_ratio,discovery_ratio,protocol_entropy,unique_peers,is_sybil
Node030,4,1,5,0.00674,0.2,0.2,0.4,2.3219,5,False
Node030,5,0,4,0.0,0.4,0.2,0.0,1.9219,5,False
Node030,1,4,4,0.02718,0.4,0.2,0.4,1.9219,5,False
Node030,3,2,5,0.0095,0.2,0.2,0.2,2.3219,5,False
Node030,5,0,4,0.0,0.4,0.6,0.0,1.9219,5,False
Node030,2,3,4,0.0265,0.4,0.2,0.0,1.9219,5,False
Node030,2,3,5,0.00522,0.2,0.2,0.0,2.3219,5,False
Node030,5,0,5,0.0,0.2,0.2,0.2,2.3219,5,False
Node030,3,2,4,0.00129,0.4,0.2,0.6,1.9219,5,False
Node030,0,5,3,0.00504,0.4,0.4,0.0,1.5219,5,False
Node030,4,1,5,0.00043,0.2,0.2,0.4,2.3219,5,False
Node030,5,0,5,0.0,0.2,0.2,0.2,2.3219,4,False
Node030,1,4,5,0.03024,0.2,0.0,0.2,2.3219,5,False
Node030,5,0,5,0.00043,0.2,0.2,0.4,2.3219,5,False
Node030,5,0,5,0.0,0.2,0.2,0.4,2.3219,5,False
