node_id,sent_total,received_total,protocol_diversity,message_burstiness,dominant_protocol_ratio,mqtt_ratio,discovery_ratio,protocol_entropy,unique_peers,is_sybil
Node025_Sybil01,2,3,4,0.00131,0.4,0.2,0.2,1.9219,5,True
Node025_Sybil01,5,0,2,0.0,0.8,0.0,0.0,0.7219,5,True
Node025_Sybil01,3,2,2,0.00378,0.6,0.0,0.0,0.971,4,True
Node025_Sybil01,0,5,3,0.03251,0.6,0.6,0.2,1.371,5,True
Node025_Sybil01,3,2,4,0.00461,0.4,0.0,0.4,1.9219,5,True
Node025_Sybil01,5,0,2,0.0,0.6,0.0,0.0,0.971,5,True
Node025_Sybil01,2,3,3,0.02798,0.6,0.0,0.2,1.371,5,True
Node025_Sybil01,2,3,3,0.00405,0.4,0.4,0.0,1.5219,5,True
Node025_Sybil01,5,0,1,0.0,1.0,0.0,0.0,0.0,5,True
Node025_Sybil01,3,2,4,0.0041,0.4,0.0,0.2,1.9219,5,True
Node025_Sybil01,2,3,3,0.03458,0.4,0.2,0.4,1.5219,5,True
Node025_Sybil01,5,0,2,0.0,0.6,0.0,0.0,0.971,4,True
Node025_Sybil01,3,2,2,0.00083,0.8,0.0,0.0,0.7219,5,True
Node025_Sybil01,0,5,4,0.03494,0.4,0.0,0.2,1.9219,5,True
Node025_Sybil01,5,0,2,0.0,0.6,0.0,0.0,0.971,5,True
Node025_Sybil01,5,0,2,0.00043,0.6,0.0,0.0,0.971,5,True
