node_id,sent_total,received_total,protocol_diversity,message_burstiness,dominant_protocol_ratio,mqtt_ratio,discovery_ratio,protocol_entropy,unique_peers,is_sybil
Node048_Sybil01,0,5,4,0.0011,0.4,0.4,0.2,1.9219,5,True
Node048_Sybil01,0,5,5,0.00051,0.2,0.2,0.4,2.3219,5,True
Node048_Sybil01,0,5,5,0.00157,0.2,0.4,0.4,2.3219,5,True
Node048_Sybil01,5,0,1,0.0,1.0,1.0,0.0,0.0,5,True
Node048_Sybil01,5,0,1,0.0,1.0,1.0,0.0,0.0,5,True
Node048_Sybil01,0,5,4,0.03112,0.4,0.2,0.8,1.9219,5,True
Node048_Sybil01,0,5,4,0.00231,0.4,0.4,0.2,1.9219,5,True
Node048_Sybil01,1,4,4,0.00284,0.4,0.4,0.2,1.9219,5,True
Node048_Sybil01,5,0,1,0.0,1.0,1.0,0.0,0.0,5,True
Node048_Sybil01,4,1,2,0.0228,0.8,0.8,0.0,0.7219,5,True
Node048_Sybil01,0,5,2,0.00344,0.6,0.6,0.4,0.971,5,True
Node048_Sybil01,0,5,5,0.00067,0.2,0.2,0.2,2.3219,5,True
Node048_Sybil01,1,4,4,0.00084,0.4,0.4,0.0,1.9219,4,True
Node048_Sybil01,5,0,1,0.0,1.0,1.0,0.0,0.0,5,True
Node048_Sybil01,4,1,2,0.03179,0.8,0.8,0.2,0.7219,5,True
Node048_Sybil01,0,5,5,0.00762,0.2,0.6,0.2,2.3219,5,True
Node048_Sybil01,4,1,2,0.00044,0.8,0.8,0.0,0.7219,5,True
Node048_Sybil01,5,0,1,0.0,1.0,1.0,0.0,0.0,5,True
Node048_Sybil01,1,4,3,0.02532,0.6,0.6,0.0,1.371,5,True
Node048_Sybil01,1,4,4,0.00409,0.4,0.6,0.0,1.9219,4,True
Node048_Sybil01,5,0,1,0.0,1.0,1.0,0.0,0.0,5,True
