node_id,sent_total,received_total,protocol_diversity,message_burstiness,dominant_protocol_ratio,mqtt_ratio,discovery_ratio,protocol_entropy,unique_peers,is_sybil
Node027,0,5,4,0.00254,0.4,0.2,0.2,1.9219,5,False
Node027,4,1,5,0.00244,0.2,0.4,0.2,2.3219,5,False
Node027,5,0,4,0.0,0.4,0.0,0.4,1.9219,5,False
Node027,2,3,5,0.03076,0.2,0.2,0.2,2.3219,5,False
Node027,5,0,5,0.0,0.2,0.2,0.6,2.3219,5,False
Node027,4,1,5,0.00415,0.2,0.2,0.4,2.3219,5,False
Node027,0,5,5,0.02497,0.2,0.2,0.2,2.3219,5,False
Node027,3,2,5,0.00204,0.2,0.2,0.2,2.3219,5,False
Node027,5,0,4,0.0,0.4,0.0,0.4,1.9219,5,False
Node027,2,3,5,0.00381,0.2,0.4,0.4,2.3219,5,False
Node027,0,5,4,0.02759,0.4,0.2,0.4,1.9219,5,False
Node027,2,3,3,0.00112,0.6,0.6,0.2,1.371,5,False
Node027,5,0,5,0.0,0.2,0.2,0.4,2.3219,5,False
Node027,3,2,5,0.0026,0.2,0.2,0.6,2.3219,5,False
Node027,0,5,4,0.02347,0.4,0.2,0.6,1.9219,5,False
Node027,5,0,4,0.0,0.4,0.2,0.6,1.9219,5,False
Node027,5,0,4,0.0,0.4,0.0,0.4,1.9219,5,False
