node_id,sent_total,received_total,protocol_diversity,message_burstiness,dominant_protocol_ratio,mqtt_ratio,discovery_ratio,protocol_entropy,unique_peers,is_sybil
Node031_Sybil00,0,5,3,0.00285,0.4,0.0,0.6,1.5219,4,True
Node031_Sybil00,5,0,2,0.0,0.6,0.0,0.0,0.971,5,True
Node031_Sybil00,5,0,2,0.0,0.6,0.0,0.0,0.971,5,True
Node031_Sybil00,0,5,2,0.02833,0.8,0.8,0.0,0.7219,5,True
Node031_Sybil00,0,5,2,0.00071,0.8,0.8,0.2,0.7219,5,True
Node031_Sybil00,0,5,4,0.00084,0.4,0.0,0.4,1.9219,5,True
Node031_Sybil00,4,1,3,0.00086,0.6,0.0,0.2,1.371,5,True
Node031_Sybil00,5,0,2,0.0,0.6,0.0,0.0,0.971,5,True
Node031_Sybil00,1,4,3,0.00276,0.4,0.0,0.2,1.5219,4,True
Node031_Sybil00,0,5,2,0.00309,0.6,0.6,0.4,0.971,5,True
Node031_Sybil00,4,1,2,0.00219,0.8,0.0,0.0,0.7219,5,True
Node031_Sybil00,5,0,2,0.0,0.6,0.0,0.0,0.971,5,True
Node031_Sybil00,1,4,4,0.00142,0.4,0.2,0.2,1.9219,5,True
Node031_Sybil00,0,5,3,0.03035,0.6,0.6,0.4,1.371,5,True
Node031_Sybil00,2,3,3,0.00477,0.6,0.2,0.2,1.371,5,True
Node031_Sybil00,5,0,2,0.0,0.6,0.0,0.0,0.971,5,True
Node031_Sybil00,3,2,2,0.00249,0.6,0.0,0.0,0.971,5,True
Node031_Sybil00,0,5,3,0.02419,0.4,0.4,0.4,1.5219,5,True
Node031_Sybil00,4,1,3,0.0013,0.6,0.0,0.2,1.371,5,True
Node031_Sybil00,5,0,2,0.0,0.8,0.0,0.0,0.7219,5,True
Node031_Sybil00,1,4,3,0.00353,0.6,0.2,0.0,1.371,4,True
