node_id,sent_total,received_total,protocol_diversity,message_burstiness,dominant_protocol_ratio,mqtt_ratio,discovery_ratio,protocol_entropy,unique_peers,is_sybil
Node006,2,3,4,0.00118,0.4,0.2,0.0,1.9219,5,False
Node006,5,0,5,0.0,0.2,0.2,0.0,2.3219,5,False
Node006,3,2,5,0.0033,0.2,0.2,0.0,2.3219,5,False
Node006,0,5,4,0.00396,0.4,0.4,0.4,1.9219,5,False
Node006,5,0,5,0.0,0.2,0.4,0.0,2.3219,4,False
Node006,5,0,4,0.00044,0.4,0.4,0.2,1.9219,5,False
Node006,0,5,4,0.00113,0.4,0.2,0.6,1.9219,5,False
Node006,2,3,2,0.02677,0.6,0.6,0.4,0.971,5,False
Node006,5,0,5,0.0,0.2,0.4,0.2,2.3219,5,False
Node006,3,2,5,0.00254,0.2,0.2,0.2,2.3219,5,False
Node006,0,5,3,0.00349,0.6,0.2,0.6,1.371,5,False
Node006,2,3,4,0.02648,0.4,0.4,0.2,1.9219,5,False
Node006,5,0,5,0.0,0.2,0.4,0.4,2.3219,5,False
Node006,3,2,4,0.00249,0.4,0.4,0.0,1.9219,5,False
Node006,0,5,3,0.00951,0.6,0.2,0.2,1.371,5,False
Node006,3,2,5,0.02434,0.2,0.4,0.0,2.3219,5,False
Node006,5,0,4,0.0,0.4,0.2,0.6,1.9219,5,False
Node006,2,3,4,0.00143,0.4,0.2,0.4,1.9219,5,False
Node006,0,5,4,0.0034,0.4,0.4,0.2,1.9219,5,False
