node_id,sent_total,received_total,protocol_diversity,message_burstiness,dominant_protocol_ratio,mqtt_ratio,discovery_ratio,protocol_entropy,unique_peers,is_sybil
Node028_Sybil00,0,5,3,0.00237,0.4,0.4,0.4,1.5219,4,True
Node028_Sybil00,3,2,3,0.0013,0.6,0.0,0.8,1.371,5,True
Node028_Sybil00,5,0,2,0.0,0.6,0.0,1.0,0.971,5,True
Node028_Sybil00,2,3,4,0.02917,0.4,0.2,0.4,1.9219,4,True
Node028_Sybil00,0,5,4,0.00123,0.4,0.2,0.4,1.9219,4,True
Node028_Sybil00,2,3,3,0.00167,0.4,0.0,0.8,1.5219,5,True
Node028_Sybil00,5,0,2,0.0,0.8,0.0,1.0,0.7219,5,True
Node028_Sybil00,3,2,3,0.00282,0.6,0.2,0.8,1.371,5,True
Node028_Sybil00,0,5,4,0.02692,0.4,0.0,0.2,1.9219,5,True
Node028_Sybil00,4,1,2,0.00246,0.6,0.0,1.0,0.971,5,True
Node028_Sybil00,5,0,2,0.00043,0.6,0.0,1.0,0.971,5,True
Node028_Sybil00,1,4,3,0.00084,0.4,0.4,0.2,1.5219,5,True
Node028_Sybil00,0,5,3,0.02748,0.6,0.0,0.8,1.371,5,True
Node028_Sybil00,0,5,5,0.00151,0.2,0.2,0.2,2.3219,4,True
Node028_Sybil00,2,3,4,0.00228,0.4,0.2,0.4,1.9219,5,True
Node028_Sybil00,5,0,2,0.0,0.8,0.0,1.0,0.7219,5,True
Node028_Sybil00,3,2,4,0.00249,0.4,0.2,0.6,1.9219,5,True
Node028_Sybil00,0,5,5,0.03214,0.2,0.2,0.2,2.3219,5,True
Node028_Sybil00,0,5,4,0.00148,0.4,0.2,0.4,1.9219,5,True
Node028_Sybil00,4,1,2,0.0,0.8,0.0,1.0,0.7219,5,True
Node028_Sybil00,5,0,2,0.0,0.6,0.0,1.0,0.971,5,True
Node028_Sybil00,1,4,3,0.00192,0.6,0.0,0.8,1.371,5,True
