node_id,sent_total,received_total,protocol_diversity,message_burstiness,dominant_protocol_ratio,mqtt_ratio,discovery_ratio,protocol_entropy,unique_peers,is_sybil
Node038_Sybil00,0,5,4,0.00363,0.4,0.2,0.4,1.9219,5,True
Node038_Sybil00,2,3,3,0.00206,0.6,0.0,0.0,1.371,5,True
Node038_Sybil00,5,0,2,0.0,0.8,0.0,0.0,0.7219,5,True
Node038_Sybil00,3,2,3,0.03393,0.4,0.0,0.2,1.5219,5,True
Node038_Sybil00,0,5,2,0.00307,0.6,0.0,0.0,0.971,5,True
Node038_Sybil00,5,0,2,0.0,0.6,0.0,0.0,0.971,5,True
Node038_Sybil00,5,0,2,0.0,0.8,0.0,0.0,0.7219,5,True
Node038_Sybil00,0,5,5,0.02238,0.2,0.2,0.4,2.3219,5,True
Node038_Sybil00,0,5,4,0.00081,0.4,0.6,0.2,1.9219,5,True
Node038_Sybil00,2,3,3,0.00238,0.6,0.2,0.0,1.371,5,True
Node038_Sybil00,5,0,2,0.0,0.6,0.0,0.0,0.971,5,True
Node038_Sybil00,3,2,3,0.03235,0.6,0.0,0.2,1.371,5,True
Node038_Sybil00,0,5,3,0.00499,0.4,0.4,0.4,1.5219,4,True
Node038_Sybil00,2,3,2,0.00071,0.6,0.6,0.0,0.971,5,True
Node038_Sybil00,5,0,1,0.0,1.0,0.0,0.0,0.0,5,True
Node038_Sybil00,3,2,3,0.0,0.4,0.2,0.0,1.5219,5,True
Node038_Sybil00,0,5,5,0.02514,0.2,0.2,0.4,2.3219,5,True
Node038_Sybil00,0,5,4,0.00286,0.4,0.0,0.4,1.9219,5,True
Node038_Sybil00,1,4,4,0.0013,0.4,0.2,0.2,1.9219,5,True
Node038_Sybil00,5,0,2,0.0,0.6,0.0,0.0,0.971,5,True
Node038_Sybil00,4,1,3,0.00231,0.4,0.0,0.2,1.5219,5,True
