node_id,sent_total,received_total,protocol_diversity,message_burstiness,dominant_protocol_ratio,mqtt_ratio,discovery_ratio,protocol_entropy,unique_peers,is_sybil
Node009,0,5,3,0.00395,0.6,0.6,0.0,1.371,5,False
Node009,2,3,5,0.00485,0.2,0.0,0.4,2.3219,5,False
Node044,0,5,5,0.00375,0.2,0.2,0.2,2.3219,5,False
Node044,5,0,4,0.0,0.4,0.0,0.0,1.9219,5,False
Node009,2,3,3,0.00205,0.6,0.6,0.2,1.371,4,False
Node020,1,4,4,0.00244,0.4,0.0,0.4,1.9219,5,False
Node011_Sybil01,0,5,3,0.02737,0.6,0.6,0.4,1.371,5,True
Node009,0,5,2,0.03552,0.8,0.8,0.0,0.7219,5,False
Node011_Sybil01,0,5,4,0.00394,0.4,0.0,0.2,1.9219,4,True
Node012_Sybil01,0,5,4,0.00517,0.4,0.4,0.2,1.9219,5,True
Node026,0,5,3,0.00354,0.4,0.4,0.4,1.5219,5,False
Node020,5,0,4,0.0,0.4,0.0,0.6,1.9219,5,False
Node020,5,0,4,0.0,0.4,0.2,0.8,1.9219,5,False
Node029_Sybil01,5,0,1,0.0,1.0,1.0,0.0,0.0,5,True
Node012_Sybil01,5,0,2,0.0,0.6,0.0,1.0,0.971,5,True
Node009,0,5,4,0.02402,0.4,0.4,0.4,1.9219,5,False
Node026,4,1,5,0.01446,0.2,0.4,0.2,2.3219,5,False
Node021,5,0,3,0.0,0.4,0.0,0.6,1.5219,5,False
Node044_Sybil01,1,4,4,0.00223,0.4,0.0,0.4,1.9219,4,True
Node006_Sybil01,5,0,1,0.0,1.0,1.0,0.0,0.0,4,True
Node009_Sybil00,0,5,4,0.03057,0.4,0.4,0.2,1.9219,5,True
Node044,1,4,2,0.02299,0.8,0.0,0.8,0.7219,5,False
Node012_Sybil01,0,5,3,0.00515,0.4,0.4,0.6,1.5219,5,True
Node044,2,3,3,0.00265,0.6,0.0,0.2,1.371,5,False
Node011_Sybil01,5,0,2,0.0,0.6,0.0,0.0,0.971,4,True
Node021,5,0,4,0.0,0.4,0.0,0.0,1.9219,5,False
Node026,3,2,4,0.00436,0.4,0.0,0.6,1.9219,5,False
Node044,5,0,4,0.0,0.4,0.0,0.2,1.9219,5,False
Node034_Sybil00,0,5,3,0.02307,0.6,0.6,0.2,1.371,5,True
Node009_Sybil00,1,4,5,0.00747,0.2,0.4,0.4,2.3219,5,True
Node034_Sybil00,0,5,3,0.02078,0.6,0.0,0.2,1.371,5,True
Node009,0,5,5,0.0049,0.2,0.2,0.2,2.3219,5,False
Node026,5,0,5,0.0,0.2,0.0,0.4,2.3219,5,False
Node009,2,3,5,0.01205,0.2,0.4,0.4,2.3219,5,False
Node009,5,0,5,0.0,0.2,0.0,0.4,2.3219,5,False
Node011_Sybil01,1,4,3,0.003,0.6,0.6,0.0,1.371,3,True
Node009,2,3,2,0.03436,0.6,0.6,0.0,0.971,5,False
Node009_Sybil00,1,4,2,0.00218,0.8,0.8,0.2,0.7219,5,True
Node021,0,5,3,0.02475,0.6,0.6,0.4,1.371,5,False
Node009,5,0,5,0.0,0.2,0.0,0.4,2.3219,5,False
Node026,5,0,4,0.0,0.4,0.0,0.0,1.9219,5,False
Node044,4,1,5,0.02983,0.2,0.0,0.2,2.3219,5,False
Node044,4,1,5,0.02979,0.2,0.0,0.2,2.3219,5,False
Node021,5,0,4,0.0,0.4,0.0,0.6,1.9219,5,False
Node026,2,3,3,0.00087,0.6,0.2,0.6,1.371,4,False
Node006,4,1,5,0.00086,0.2,0.2,0.2,2.3219,5,False
Node029_Sybil01,5,0,1,0.00064,1.0,1.0,0.0,0.0,5,True
Node006,0,5,3,0.00584,0.4,0.4,0.4,1.5219,5,False
Node034_Sybil00,1,4,3,0.00601,0.6,0.6,0.4,1.371,5,True
Node026,4,1,5,0.00544,0.2,0.2,0.2,2.3219,5,False
Node026,4,1,4,0.00281,0.4,0.6,0.2,1.9219,5,False
Node029_Sybil01,1,4,5,0.03143,0.2,0.2,0.0,2.3219,5,True
Node020,0,5,4,0.02211,0.4,0.2,0.2,1.9219,4,False
Node009,0,5,4,0.00437,0.4,0.4,0.2,1.9219,5,False
Node026,5,0,5,0.0,0.2,0.0,0.6,2.3219,5,False
Node006_Sybil01,5,0,1,0.0,1.0,1.0,0.0,0.0,5,True
Node044_Sybil01,0,5,3,0.02396,0.6,0.6,0.2,1.371,5,True
Node020,5,0,5,0.0,0.2,0.0,0.4,2.3219,5,False
Node006_Sybil01,4,1,1,0.00701,1.0,1.0,0.0,0.0,5,True
Node026,1,4,3,0.02384,0.4,0.0,0.6,1.5219,5,False
Node029_Sybil01,1,4,5,0.00921,0.2,0.2,0.0,2.3219,5,True
Node021,5,0,4,0.0,0.4,0.0,0.2,1.9219,5,False
Node029_Sybil01,0,5,3,0.00258,0.6,0.6,0.2,1.371,5,True
Node009_Sybil00,0,5,4,0.00494,0.4,0.4,0.4,1.9219,5,True
Node020,2,3,4,0.00382,0.4,0.6,0.4,1.9219,5,False
Node021,3,2,5,0.00434,0.2,0.2,0.2,2.3219,5,False
Node026,4,1,4,0.00722,0.4,0.0,0.0,1.9219,5,False
Node021,4,1,4,0.00297,0.4,0.0,0.2,1.9219,5,False
Node020,0,5,4,0.00522,0.4,0.4,0.0,1.9219,5,False
Node020,0,5,5,0.00661,0.2,0.2,0.4,2.3219,5,False
Node026,5,0,5,0.0,0.2,0.0,0.0,2.3219,4,False
Node006,0,5,5,0.00638,0.2,0.0,0.2,2.3219,5,False
Node044,5,0,4,0.0,0.4,0.2,0.8,1.9219,5,False
Node044,5,0,5,0.0,0.2,0.2,0.4,2.3219,5,False
Node021,0,5,4,0.00427,0.4,0.0,0.2,1.9219,4,False
Node034_Sybil00,1,4,4,0.02138,0.4,0.2,0.4,1.9219,5,True
Node020,4,1,5,0.0058,0.2,0.4,0.0,2.3219,5,False
Node021,0,5,3,0.02677,0.6,0.8,0.0,1.371,5,False
Node006,4,1,5,0.00143,0.2,0.4,0.4,2.3219,5,False
Node009_Sybil00,5,0,1,0.00091,1.0,1.0,0.0,0.0,5,True
Node029_Sybil01,0,5,2,0.00285,0.8,0.8,0.0,0.7219,5,True
Node009_Sybil00,2,3,2,0.003,0.8,0.8,0.0,0.7219,5,True
Node009,0,5,5,0.00258,0.2,0.2,0.4,2.3219,5,False
Node021,0,5,4,0.02757,0.4,0.2,0.0,1.9219,5,False
Node006_Sybil01,4,1,1,0.00206,1.0,1.0,0.0,0.0,5,True
Node026,0,5,4,0.00345,0.4,0.0,0.4,1.9219,5,False
Node044_Sybil01,2,3,4,0.02793,0.4,0.2,0.2,1.9219,5,True
Node009_Sybil00,5,0,1,0.0,1.0,1.0,0.0,0.0,5,True
Node020,5,0,5,0.0,0.2,0.0,0.2,2.3219,5,False
Node013_Sybil00,2,3,3,0.00402,0.4,0.4,0.2,1.5219,5,True
Node039_Sybil01,0,5,3,0.00142,0.4,0.0,0.4,1.5219,5,True
Node021,0,5,3,0.00206,0.4,0.4,0.6,1.5219,5,False
Node020,0,5,4,0.00425,0.4,0.2,0.6,1.9219,4,False
Node011_Sybil01,3,2,4,0.00672,0.4,0.0,0.4,1.9219,5,True
Node039_Sybil01,3,2,2,0.00322,0.8,0.8,0.0,0.7219,4,True
Node026,1,4,3,0.00295,0.4,0.4,0.0,1.5219,5,False
Node034_Sybil00,4,1,3,0.00261,0.6,0.2,0.8,1.371,5,True
Node013_Sybil00,0,5,3,0.00756,0.4,0.0,0.4,1.5219,5,True
Node020,1,4,5,0.00816,0.2,0.4,0.2,2.3219,5,False
Node009,3,2,5,0.00442,0.2,0.2,0.4,2.3219,5,False
Node021,5,0,5,0.00026,0.2,0.0,0.4,2.3219,5,False
