node_id,sent_total,received_total,protocol_diversity,message_burstiness,dominant_protocol_ratio,mqtt_ratio,discovery_ratio,protocol_entropy,unique_peers,is_sybil
Node008_Sybil00,4,1,2,0.00173,0.8,0.8,0.0,0.7219,5,True
Node008_Sybil00,5,0,1,0.0,1.0,1.0,0.0,0.0,5,True
Node008_Sybil00,1,4,3,0.00148,0.4,0.4,0.2,1.5219,5,True
Node008_Sybil00,0,5,3,0.00186,0.6,0.2,0.2,1.371,5,True
Node008_Sybil00,1,4,5,0.03013,0.2,0.4,0.0,2.3219,5,True
Node008_Sybil00,5,0,1,0.00042,1.0,1.0,0.0,0.0,5,True
Node008_Sybil00,4,1,1,0.00043,1.0,1.0,0.0,0.0,5,True
Node008_Sybil00,0,5,4,0.00113,0.4,0.2,0.2,1.9219,5,True
Node008_Sybil00,3,2,2,0.03023,0.8,0.8,0.2,0.7219,5,True
Node008_Sybil00,5,0,1,0.0,1.0,1.0,0.0,0.0,5,True
Node008_Sybil00,2,3,2,0.00342,0.8,0.8,0.0,0.7219,5,True
Node008_Sybil00,0,5,4,0.02774,0.4,0.0,0.8,1.9219,5,True
Node008_Sybil00,5,0,1,0.0,1.0,1.0,0.0,0.0,5,True
Node008_Sybil00,5,0,1,0.0,1.0,1.0,0.0,0.0,5,True
Node008_Sybil00,0,5,4,0.00317,0.4,0.2,0.4,1.9219,5,True
Node008_Sybil00,0,5,4,0.03156,0.4,0.2,0.0,1.9219,5,True
Node008_Sybil00,2,3,2,0.00074,0.8,0.8,0.2,0.7219,5,True
Node008_Sybil00,5,0,1,0.0,1.0,1.0,0.0,0.0,5,True
Node008_Sybil00,3,2,3,0.0094,0.6,0.6,0.2,1.371,5,True
