node_id,sent_total,received_total,protocol_diversity,message_burstiness,dominant_protocol_ratio,mqtt_ratio,discovery_ratio,protocol_entropy,unique_peers,is_sybil
Node044_Sybil00,0,5,3,0.00291,0.6,0.8,0.0,1.371,5,True
Node044_Sybil00,1,4,2,0.00226,0.6,0.6,0.0,0.971,5,True
Node044_Sybil00,5,0,2,0.0,0.8,0.0,0.0,0.7219,5,True
Node044_Sybil00,4,1,2,0.00043,0.6,0.0,0.0,0.971,5,True
Node044_Sybil00,0,5,4,0.00496,0.4,0.2,0.6,1.9219,5,True
Node044_Sybil00,3,2,3,0.00207,0.6,0.2,0.0,1.371,5,True
Node044_Sybil00,5,0,1,0.0,1.0,0.0,0.0,0.0,5,True
Node044_Sybil00,2,3,4,0.00175,0.4,0.0,0.6,1.9219,5,True
Node044_Sybil00,0,5,4,0.02682,0.4,0.4,0.4,1.9219,5,True
Node044_Sybil00,0,5,4,0.00155,0.4,0.0,0.4,1.9219,5,True
Node044_Sybil00,4,1,2,0.00131,0.6,0.0,0.0,0.971,5,True
Node044_Sybil00,5,0,2,0.0,0.8,0.0,0.0,0.7219,5,True
Node044_Sybil00,1,4,4,0.028,0.4,0.4,0.2,1.9219,5,True
Node044_Sybil00,2,3,4,0.00611,0.4,0.2,0.0,1.9219,5,True
Node044_Sybil00,5,0,2,0.0,0.6,0.0,0.0,0.971,5,True
Node044_Sybil00,3,2,4,0.03196,0.4,0.0,0.4,1.9219,4,True
Node044_Sybil00,0,5,4,0.00219,0.4,0.0,0.4,1.9219,5,True
Node044_Sybil00,0,5,4,0.00159,0.4,0.4,0.0,1.9219,5,True
Node044_Sybil00,4,1,1,0.00043,1.0,0.0,0.0,0.0,5,True
Node044_Sybil00,5,0,2,0.0,0.6,0.0,0.0,0.971,5,True
