node_id,sent_total,received_total,protocol_diversity,message_burstiness,dominant_protocol_ratio,mqtt_ratio,discovery_ratio,protocol_entropy,unique_peers,is_sybil
Node047_Sybil00,0,5,5,0.00232,0.2,0.4,0.0,2.3219,5,True
Node047_Sybil00,0,5,4,0.00112,0.4,0.0,0.6,1.9219,5,True
Node047_Sybil00,3,2,3,0.00043,0.6,0.6,0.2,1.371,5,True
Node047_Sybil00,5,0,1,0.0,1.0,1.0,0.0,0.0,5,True
Node047_Sybil00,2,3,2,0.02814,0.8,1.0,0.0,0.7219,5,True
Node047_Sybil00,0,5,5,0.00126,0.2,0.4,0.2,2.3219,4,True
Node047_Sybil00,2,3,2,0.00191,0.8,0.8,0.0,0.7219,5,True
Node047_Sybil00,5,0,1,0.0,1.0,1.0,0.0,0.0,5,True
Node047_Sybil00,3,2,2,0.02231,0.8,0.8,0.0,0.7219,5,True
Node047_Sybil00,0,5,4,0.00248,0.4,0.4,0.2,1.9219,5,True
Node047_Sybil00,3,2,3,0.00151,0.6,0.6,0.2,1.371,5,True
Node047_Sybil00,5,0,1,0.0,1.0,1.0,0.0,0.0,5,True
Node047_Sybil00,2,3,4,0.029,0.4,0.4,0.0,1.9219,4,True
Node047_Sybil00,0,5,4,0.00124,0.4,0.2,0.4,1.9219,5,True
Node047_Sybil00,2,3,3,0.00567,0.4,0.4,0.2,1.5219,5,True
Node047_Sybil00,5,0,1,0.0,1.0,1.0,0.0,0.0,5,True
Node047_Sybil00,3,2,1,0.02751,1.0,1.0,0.0,0.0,5,True
Node047_Sybil00,3,2,2,0.00729,0.8,0.8,0.0,0.7219,5,True
Node047_Sybil00,5,0,1,0.0,1.0,1.0,0.0,0.0,5,True
