node_id,sent_total,received_total,protocol_diversity,message_burstiness,dominant_protocol_ratio,mqtt_ratio,discovery_ratio,protocol_entropy,unique_peers,is_sybil
Node014,4,1,4,0.00206,0.4,0.0,0.0,1.9219,4,False
Node014,5,0,4,0.0,0.4,0.2,0.0,1.9219,5,False
Node014,1,4,4,0.00103,0.4,0.2,0.2,1.9219,5,False
Node014,0,5,3,0.00226,0.4,0.4,0.4,1.5219,5,False
Node014,0,5,5,0.02752,0.2,0.4,0.4,2.3219,5,False
Node014,5,0,5,0.00043,0.2,0.2,0.0,2.3219,5,False
Node014,5,0,5,0.0,0.2,0.4,0.0,2.3219,5,False
Node014,0,5,5,0.00391,0.2,0.2,0.4,2.3219,5,False
Node014,2,3,4,0.00254,0.4,0.4,0.0,1.9219,5,False
Node014,5,0,5,0.0,0.2,0.0,0.8,2.3219,5,False
Node014,3,2,3,0.00181,0.6,0.0,0.8,1.371,5,False
Node014,0,5,3,0.0243,0.4,0.4,0.2,1.5219,5,False
Node014,1,4,5,0.00218,0.2,0.2,0.0,2.3219,5,False
Node014,5,0,5,0.00043,0.2,0.4,0.2,2.3219,5,False
Node014,4,1,5,0.00087,0.2,0.0,0.2,2.3219,5,False
Node014,0,5,5,0.02918,0.2,0.2,0.2,2.3219,5,False
Node014,2,3,3,0.00148,0.6,0.6,0.2,1.371,5,False
Node014,5,0,5,0.0,0.2,0.0,0.2,2.3219,5,False
Node014,3,2,5,0.00334,0.2,0.0,0.4,2.3219,5,False
Node014,0,5,4,0.00364,0.4,0.6,0.0,1.9219,4,False
